protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github,full_text
prot-200910--047,184,i-6KbSqnFuELfWcowjUFVHh2,Jag hade tänkt fråga er i det rödgröna laget om ni,u,,,,http://data.riksdagen.se/fil/DE118AF4-1830-4DCB-82BD-042C5640B0B2#page=185,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200910/prot-200910--047.xml#L16648,"Jag hade tänkt fråga er i det rödgröna laget om ni har för avsikt, ifall olyckan är framme och ni får majoritet efter valet nästa år, att riva upp LOV och lagen om fritt vårdval i primärvården. Ni röstade nej till dessa. Ni var emot dem. Det skulle vara intressant att höra om ni tänker riva upp dem."
prot-200910--047,184,i-5dVjbu6x1FhDzh4MrL83uR,Jag hade också tänkt fråga om ni tänker riva upp b,u,,,,http://data.riksdagen.se/fil/DE118AF4-1830-4DCB-82BD-042C5640B0B2#page=185,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200910/prot-200910--047.xml#L16657,Jag hade också tänkt fråga om ni tänker riva upp besluten om omregleringen av apoteksmarknaden. Den socialdemokratiska kongressen gav definitivt ingen tydlighet i den frågan. Miljöpartiet har jag hopp om. Vänsterpartiet har jag noll hopp om i den frågan. Här har vi definitivt en splittring. Det vore spännande att få ett besked. Jag hade egentligen tänkt fråga om ni skulle riva upp det beslutet.
prot-200910--047,184,i-4JkSPhKH9kgiZUKxzScUJD,Detsamma gäller vinst i vården. Det hade jag också,u,,,,http://data.riksdagen.se/fil/DE118AF4-1830-4DCB-82BD-042C5640B0B2#page=185,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200910/prot-200910--047.xml#L16668,Detsamma gäller vinst i vården. Det hade jag också tänkt fråga om. Den socialdemokratiska kongressen har accepterat vinst i vården. Man köper de argument som vi har när vi säger att det är helt okej. Elina Linna och Vänsterpartiet brukar inte vara särskilt glada i vinst i vården. Det verkar vara helt oenigt i det rödgröna laget. Jag hade tänkt ställa frågan om ni accepterar detta eller om ni är oeniga. Hur ska ni hantera den frågan? Jag tror att det är många med mig som är intresserade av att få besked på de områdena. Vi får väl se om vi får något besked här i dag.
prot-200910--047,184,i-PT4eUCeXvXHgowxgk9FFvL,Fru ålderspresident! Även om vi har en i många sty,u,,,,http://data.riksdagen.se/fil/DE118AF4-1830-4DCB-82BD-042C5640B0B2#page=185,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200910/prot-200910--047.xml#L16681,"Fru ålderspresident! Även om vi har en i många stycken väl fungerande välfärd, en sjukvård i världsklass och en äldreomsorg och en socialtjänst som i många delar är mycket bra saknas det inte utmaningar. Hur vi ska finansiera den framtida vården? Hur ska vi på ett bra sätt klara att ge de äldre äldre god vård och omsorg? Vi har också andra utmaningar, som regionala skillnader och hälsoklyftor."
prot-200910--047,184,i-5V7rJy7ethTRW26dP59dLY,Låt mig ge ett direkt besked till Elina Linna: Jag,u,,,,http://data.riksdagen.se/fil/DE118AF4-1830-4DCB-82BD-042C5640B0B2#page=185,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200910/prot-200910--047.xml#L16691,"Låt mig ge ett direkt besked till Elina Linna: Jag tycker att Marmotkommissionen är utmärkt. Jag tycker att det är jättebra att statsrådet Maria Larsson har gett Folkhälsoinstitutet i uppdrag att se vad den betyder för Sverige. I mars månad får vi deras bedömning. Att man tar fram underlag, tar fram fakta, tittar på det material som kommer och sedan drar slutsatser och tar ställning är jättebra. Vi har gjort precis det som jag har uttalat mig för och föreslagit och som snart ger oss ett svar. Vad betyder den för Sverige? Jag vet att arbetet pågår för fullt inom Folkhälsoinstitutets ram."
prot-201011--016,11,i-Ff2ynSsPWPCef9iYJcVZLv,Mycket av debatten i dag från tidigare talares sid,u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L909,"Mycket av debatten i dag från tidigare talares sida har handlat om förmodade och eventuella problem med det svenska pensionssystemet. Utifrån Kurt Kvarnströms inlägg lät det ungefär som att vi inte haft den största internationella krisen i 1900-talets historia, vilket de flesta känner till att vi har haft. Både det svenska pensionssystemet och den svenska ekonomin har klarat sig igenom denna kris genom att vi haft våra statsfinanser under kontroll."
prot-201011--016,11,i-BFiWyhh79ki4Gj7Z8jzf9u,Kurt Kvarnström och andra har rätt i att arbete oc,u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L920,Kurt Kvarnström och andra har rätt i att arbete och låg arbetslöshet på sikt är förutsättningar för bra pensioner. Trots krisen har Sverige fått ungefär hundra tusen nya jobb jämfört med högkonjunkturen 2006 då Socialdemokraterna regerade. Vi har faktiskt fixat en hel del jobb genom vår politik detta alltså trots en internationell lågkonjunktur.
prot-201011--016,11,i-J5acdiV815ZiKkAuTMnTqu,En fråga ställdes om balans när det gäller systeme,u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L930,"En fråga ställdes om balans när det gäller systemet. Enligt Pensionsmyndigheten och den senaste beräkningen går pensionerna upp igen omkring år 2012. Egentligen har ingenting inträffat som gör att vi generellt behöver ifrågasätta vårt pensionssystem. Däremot kan olika detaljer naturligtvis alltid justeras, vilket vi gör i pensionsgruppen där de partier som står bakom överenskommelsen deltar."
prot-201011--016,11,i-37R54fEPo1YrEYMJpn6rvW,Rapporten från EU:s finansministrar om sämre pensi,u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L940,"Rapporten från EU:s finansministrar om sämre pensionsutbetalningar i Sverige än i andra länder har nämnts. Men det är rätt intressant att de länder som, enligt den gjorda undersökningen, omkring år 2050 kommer att ha betydligt bättre pensionsutbetalningar är länder som Grekland, Italien och Irland som ju i dag har jättestora ekonomiska problem och som enligt alla analyser kommer att tvingas att drastiskt ändra sina pensionssystem på grund av att dessa inte varit ansvarsfullt upplagda och på grund av att de inte håller. Däremot får Sverige beröm för att ha ett system som kan förväntas hålla långsiktigt och som är sådant att vi slipper den typ av panikdebatter om snabba försämringar i pensionsförmånerna som nu diskuteras på många håll i Europa."
prot-201011--016,11,i-QqEjwBMGUfEzETbU3bzm73,Fru talman! Avslutningsvis: Det går inte att troll,u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L956,"Fru talman! Avslutningsvis: Det går inte att trolla fram höga pensioner. Det är väl en av de slutsatser vi kan dra av EU-kommissionens grönbok. Bästa sättet att få säkra pensioner är att det finns jobb och att många människor arbetar. Däremot är arbetslöshet och även en kraftigt minskad invandring hot mot pensionssystemet i Sverige och i andra EU-länder. En politik som skapar jobb är också en politik för bättre pensioner. Vi ska fortsätta med den politik som, trots en internationell lågkonjunktur, har gett Sverige över hundra tusen nya jobb."
prot-201011--016,11,i-143DZFMr6TuXoFFbCV6inu,Anf. 9 KURT KVARNSTRÖM (S) replik:,intro,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L968,Anf. 9 KURT KVARNSTRÖM (S) replik:
prot-201011--016,11,i-79gRHGWL4MviBbpRfownXo,Fru talman! Ulf Nilsson verkar väldigt nöjd med de,u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L972,Fru talman! Ulf Nilsson verkar väldigt nöjd med den politik som förs och det pensionssystem som finns. Han pratar sig varm för att det är väldigt bra för många.
prot-201011--016,11,i-XPj9gDBK1VCH3SbgtWpLNc,"Jag ser även en problematik, Ulf Nilsson. Vi har e",u,,,,http://data.riksdagen.se/fil/44161FA8-050B-4BC5-9298-929763AD12E7#page=12,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L979,"Jag ser även en problematik, Ulf Nilsson. Vi har en mycket hög arbetslöshet, och dessa människor ser du tydligen inte. Det är de som i framtiden inte kommer att ha någon pension. Det är den långsiktiga bit du också måste se: de människor som faktiskt inte finns på arbetsmarknaden. Dem tycker jag att du glömmer bort helt och hållet i dina lovord till den politik ni har fört."
prot-201011--108,33,i-YN8xpV6We7q4EJW6GLfp6x,Det är inte Vattenfall och inte heller Sveriges re,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2925,"Det är inte Vattenfall och inte heller Sveriges regering, tro det eller ej, som bestämmer hur den tyska energiproduktionen ser ut. Det gör det tyska parlamentet. Det är där de besluten fattas. Det är där besluten fattas om man ska ha kolkraft eller inte, inte här i riksdagen och inte via Vattenfall. Vattenfall är en aktör i Tyskland."
prot-201011--108,33,i-Td9wEwCQTPS2UD6vFQQE8G,Jag kan återigen bara säga att om Vattenfall lämna,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2935,"Jag kan återigen bara säga att om Vattenfall lämnar detta kommer förmodligen de fossila utsläppen att öka. Det här är ett besvärligt val som Vattenfall har att göra, men det är så det ser ut. Man ska inte tro att om Vattenfall lämnar den tyska marknaden kommer de fossila avtrycken att gå ned. Det är snarare tvärtom."
prot-201011--108,33,i-6ykpr4LXobwBqwDFVbq8s6,På medellång sikt finns det inget annat alternativ,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2944,"På medellång sikt finns det inget annat alternativ till kärnkraften än ytterligare fossila utsläpp. Det kommer att bli mer kolkraft, och det kommer att bli mer beroende av Tyskland. Den här besvärliga avvägningen måste göras av alla. Jag noterade i går att Åsa Romson sade: Hellre ser vi att kärnkraften släcks ned. Vi får acceptera att det blir mer fossilt. Det blir sämre när det gäller miljömålen och temperaturen på jorden."
prot-201011--108,33,i-PcMuhJxbD9TQKAHQp9Nf4P,Det tycker jag är en intellektuell hållning. Den s,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2955,Det tycker jag är en intellektuell hållning. Den ska man hålla fast vid om man tycker det.
prot-201011--108,33,i-FiWmTw4icJa5ncgTcRBAvw,Anf. 43 LISE NORDIN (MP):,intro,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2960,Anf. 43 LISE NORDIN (MP):
prot-201011--108,33,i-UYDtigVuq1ZHaSWPnGh2x,Herr talman! Jag vill börja med att ge en kommenta,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2964,Herr talman! Jag vill börja med att ge en kommentar till Finn Bengtssons inlägg om ideologi och statligt ägande. Jag tycker att det viktigaste är att vi använder våra statliga bolag för att uppnå de politiska mål vi sätter upp. Det är uppenbart att Vattenfall kan vara ett av våra absolut viktigaste klimatverktyg om den politiska viljan finns. Det är den politiska viljan att använda Vattenfall för att minska koldioxidutsläppen som gör mig orolig.
prot-201011--108,33,i-VRjUqVrKLyPnXPz1y27uEC,När det gäller Vattenfalls ägardirektiv är det hel,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2976,"När det gäller Vattenfalls ägardirektiv är det helt korrekt som statsrådet säger att ägardirektiven förtydligas till att även gälla Europa, och det är givetvis en mycket bra ändring. Men jag skulle vilja höra Peter Normans kommentar till att man i ägardirektiven har ändrat målet att Vattenfall ska vara det ledande bolaget till att vara ett av de ledande bolagen. Jag tror att alla i den här salen kan tolka det som en urvattning och tycka att det inte är ett lika skarpt mål."
prot-201011--108,33,i-XRHwj4pBsVCDNcEEU6u4Cd,Jag tror inte att det är allmänt känt i Sverige at,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L2988,"Jag tror inte att det är allmänt känt i Sverige att Vattenfall är den största ägaren av kolkraft i Tyskland. Om Vattenfall skulle avveckla den kolkraft som man i dag äger i Tyskland är det de förnybara energislagen som får en chans att växa. Det finns ingenting som tyder på att någon annan skulle starta nya kolkraftverk om Vattenfall drar sig ur tvärtom. I området Lausitz i Tyskland där de flesta av Vattenfalls kolkraftverk finns säger lokalbefolkningen att man önskar att Vattenfall skulle ställa om sin verksamhet, för i dag är de ett sänke. Ett av de värsta exemplen finns i byn Atterwasch som i dag är helt självförsörjande med förnybar energi. Där vill Vattenfall flytta hela byn för att komma åt brunkolet under."
prot-201011--108,33,i-S7ponraEcAdiEdBERBuhtp,Det är en myt att Vattenfall i dag skulle vara ett,u,,,,http://data.riksdagen.se/fil/CF4C991F-B956-4AF2-A847-177844B0F326#page=34,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--108.xml#L3004,"Det är en myt att Vattenfall i dag skulle vara ett effektivt klimatverktyg, men det finns en god möjlighet att använda Vattenfall på det viset om den svenska regeringen har viljan, och det hoppas jag att vi kommer att kunna få se."
prot-201112--078,38,i-355zdPNrSuJifdxGn6NQ7E,Familjeåterförening är en nödvändighet för att inv,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3366,"Familjeåterförening är en nödvändighet för att invandrare ska ha möjlighet till ett familjeliv och för att de ska kunna leva ett gott liv i ett nytt land, med allt vad det innebär."
prot-201112--078,38,i-KXitDAj5snA7tq4JMpB8jp,Sedan 2003 gäller gemensamma EU-regler för invandr,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3373,Sedan 2003 gäller gemensamma EU-regler för invandring som reglerar villkoren för utövandet av rätten till familjeåterförening för tredjelandsmedborgare på EU-nivå. I direktivet anges villkoren för inresa och vistelse för familjemedlemmar från andra länder utanför EU som återförenas med en person som redan vistas lagligt i en medlemsstat.
prot-201112--078,38,i-2c6kvLSDZvkhndpzLje2zW,Familjeåterförening utgör i dag omkring en tredjed,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3383,Familjeåterförening utgör i dag omkring en tredjedel av all invandring till EU. Ca 500 000 migranter per år eller ca 20 procent av samtliga uppehållstillstånd gäller tredjelandsmedborgare som återförenas med sina anhöriga.
prot-201112--078,38,i-SsCXBz7ML8cif1x8GU934j,När direktivet antogs betraktades det endast som e,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3391,När direktivet antogs betraktades det endast som ett första steg i harmoniseringen och ett blygsam sådant.
prot-201112--078,38,i-CSU5gPWmJb3bCfPJg36hdd,I både Stockholmsprogrammet och den europeiska pak,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3397,I både Stockholmsprogrammet och den europeiska pakten för invandring och asyl anges att det är just familjeåterförening som bör utvecklas inom EU. Den politiken är särskilt viktig framför allt med tanke på integrationsåtgärder.
prot-201112--078,38,i-WsD6VZHbnwULSiJJbova3H,Herr talman! I grönboken framgår att kommissionen,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3405,"Herr talman! I grönboken framgår att kommissionen i den första rapporten från 2008 om hur direktivet tillämpas har kartlagt olika nationella genomförandeproblem och brister med direktivet. Kommissionens syfte med denna grönbok är också att inleda samråd och en offentlig debatt om familjeåterförening, med fokus på vissa frågor."
prot-201112--078,38,i-2ZTTG65GguLUXLm3RQyKbG,De slutsatser som kommissionen kommer att dra av d,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3414,De slutsatser som kommissionen kommer att dra av debatten och samrådet kommer att avgöra om det blir aktuellt att ändra något i direktivet eller om man ska ändra riktlinjerna för tolkningen av direktivet.
prot-201112--078,38,i-RapCyXiW8yto63WXnSDtJJ,Direktivet innehåller två övergripande obligatoris,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3422,Direktivet innehåller två övergripande obligatoriska bestämmelser:
prot-201112--078,38,i-AfsTiMCVgQTQLKFMJBpp8P,Enligt grönboken innebär den senare bestämmelsen a,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3427,Enligt grönboken innebär den senare bestämmelsen att medlemsstaterna måste göra en individuell bedömning av varje fall. Kommissionens fråga är hur de två obligatoriska bestämmelserna ska kunna underlättas och säkras i praktiken.
prot-201112--078,38,i-D5Kz48ZTNXyCfneQc2cZvs,De frågor som ställs i grönboken gäller exempelvis,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3435,De frågor som ställs i grönboken gäller exempelvis de krav som ställs på referenspersoner alltså de som är lagligt bosatta i EU. Kraven handlar om varaktighet på uppehållstillstånd och eventuell väntetid före återföreningen. Just kravet på varaktigt uppehållstillstånd ger medlemsstaterna olika tolkningsutrymme och kan leda till osäkerhet ur ett rättsligt perspektiv.
prot-201112--078,38,i-BUmruC1BwtdhjLCDGNpTGj,En annan fråga som ställs i grönboken gäller minim,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3445,"En annan fråga som ställs i grönboken gäller minimiåldern för giftermål och hur man ska kunna förhindra tvångsäktenskap i samband med familjeåterförening, till exempel när myndighetsåldern i medlemsstaten skiljer sig från minimiåldern för äktenskap i ursprungslandet."
prot-201112--078,38,i-C4oqK1TVcKfdQzjhGQFQ8L,Det handlar också om frågor som rör underårigas an,u,,,,http://data.riksdagen.se/fil/EADCB8DE-7EFF-4885-A760-2ACDBD0DD62F#page=39,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201112/prot-201112--078.xml#L3453,"Det handlar också om frågor som rör underårigas ansökningar och bestämmelserna gällande vilka familjemedlemmar som kan komma i fråga för familjeåterförening, med tanke på de olika definitioner av familj som finns i olika länder."
prot-201213--089,115,i-3DvV77UsSRNRDztCWmKDE6,Vad jag försöker säga är att Allan Widman ändå på,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10316,"Vad jag försöker säga är att Allan Widman ändå på något sätt måste ta till sig den kritik som Riksrevisionen kommer med. Jag försöker, precis som Peter Hultqvist, rada upp en del saker som egentligen är frapperande. Allan Widman nämnde i och för sig några saker, att det borde diarieföras och så vidare. Men Riksrevisionen kommer väl ändå med berättigad kritik på de här områdena? Jag kan hålla med om det som Peter sade. Detta är oerhört skarp kritik. Jag har inte läst sådant på mycket länge."
prot-201213--089,115,i-Ju6uMGA6hiYm9DA6pH15TN,I stället börjar man försvara sig. Jag tycker att,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10328,"I stället börjar man försvara sig. Jag tycker att det är väldigt anmärkningsvärt. Jag tror att vi skulle kunna komma ganska nära varandra i diskussionen om ni åtminstone kunde erkänna de brister som finns enligt Riksrevisionens rapport. Men gör man inte det utan kommer i någon form av försvarsposition direkt blir det väldigt svårt att föra en dialog. Era frågor handlar inte om Riksrevisionen, utan om vår politik utöver detta. En sådan här replik blir väldigt konstig."
prot-201213--089,115,i-2iE9c3yAnRCYy3c9xHWdqx,Anf. 142 ALLAN WIDMAN (FP) replik:,intro,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10339,Anf. 142 ALLAN WIDMAN (FP) replik:
prot-201213--089,115,i-XQaKopW5EKqvfkNQo1woR1,Fru talman! Jag noterar att Peter Rådberg konsekve,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10343,"Fru talman! Jag noterar att Peter Rådberg konsekvent undviker att svara på mina frågor, trots att de är mycket tydliga och enkla. Jag frågade om det är Peter Rådbergs mening att politiken inte ska ha några synpunkter på en av de största enskilda anslagsposterna i statsbudgeten. Jag tycker mig kunna konstatera att Peter Rådberg genom åren haft många synpunkter. Jag ser fram emot ett svar på den frågan."
prot-201213--089,115,i-MZUGJbSJSHD1WXWRcMt5kW,Peter Rådberg tycker att det är konstigt att jag t,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10354,"Peter Rådberg tycker att det är konstigt att jag tar upp det faktum att man hade 1,6 miljarder mindre i budgeten. Men det är av det enkla skälet, Peter Rådberg, att om du hade suttit i Genomförandegruppen hade du behövt ta bort 4,4 miljarder från materielanslaget, vilket hade blivit långt mycket mer än det som vi nu behöver diskutera."
prot-201213--089,115,i-Ld1Xwi75hpzH9aAj5gXYqU,Det är inte så att jag har stött bort all kritik.,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10363,"Det är inte så att jag har stött bort all kritik. Jag har i talarstolen varit noga med att säga att ordningen när det gäller de administrativa delarna naturligtvis skulle ha skötts på ett mycket bättre sätt. Man har som ledamot i en arbetsgrupp alltid ansvar för alla delar av det arbete som genomförs, men jag levde under föreställningen att tjänstemännen på Försvarsdepartementet registrerade handlingar och sparade dokument."
prot-201213--089,115,i-EC7XSZ1Y7DHcGRkhGFJubT,Peter Rådberg behandlade i sitt anförande projekt,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10374,Peter Rådberg behandlade i sitt anförande projekt efter projekt av det som stängdes ned eller reducerades. Att jag då går i svaromål får nog Peter Rådberg acceptera. Jag förstår inte varför det skulle vara fel att i sak bemöta den kritik som framförs.
prot-201213--089,115,i-5uwjV1tp4XiFZXEmyeyrFA,Anf. 143 PETER RÅDBERG (MP) replik:,intro,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10381,Anf. 143 PETER RÅDBERG (MP) replik:
prot-201213--089,115,i-4oKUD1TLhbFtiyWsGRNKpL,Fru talman! Jag kan svara. Politiken ska ha synpun,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10385,"Fru talman! Jag kan svara. Politiken ska ha synpunkter, Allan Widman. Det är självklart. Frågan är bara på vilket sätt. Jag trodde inte ens att jag behövde svara."
prot-201213--089,115,i-UsgJ5Fg7oawwcGpoQyDJG1,Att vi har en minskad försvarsbudget bygger på att,u,,,,http://data.riksdagen.se/fil/170299E3-B63E-4F0F-A1FC-984224976952#page=118,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201213/prot-201213--089.xml#L10392,"Att vi har en minskad försvarsbudget bygger på att vi har en helt annan syn på hotbilden. Det hänger inte ihop med den här debatten. Nu diskuterar vi den konkreta kritik som ni har fått av Riksrevisionen i denna fråga. Det är det som debatten handlar om. Vi kan inte gå in på hela Miljöpartiets försvarspolitik eller säkerhetspolitik, för den är lite mer omfattande. Vi har fördelat om vår budget, som Allan Widman vet."
prot-201415--027,71,i-5Z7RQbMEVok589VKzBQJTh,Vi måste ta ett mycket större ansvar. Den som best,u,,,,http://data.riksdagen.se/fil/A8CB3C23-E33F-4246-805B-D4A05F4CC823#page=72,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--027.xml#L6783,Vi måste ta ett mycket större ansvar. Den som beställer en transport har givetvis det största ansvaret. Men även som privatpersoner måste vi nog i större utsträckning våga fråga efter: Hur har varan kommit till affären där jag ska handla den?
prot-201415--027,71,i-HvXQh4GdW9GwjNS1z8yFjs,Självklart är det vi som sitter i Sveriges riksdag,u,,,,http://data.riksdagen.se/fil/A8CB3C23-E33F-4246-805B-D4A05F4CC823#page=72,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--027.xml#L6791,Självklart är det vi som sitter i Sveriges riksdag som kanske har det allra största ansvaret för att se till att det finns lagar och regler som är rimliga och bevis för att det är vad som behövs för att transporterna ska bli hållbara.
