protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github
prot-1967--fk--034,41,i-Aj61p3hj8hRHa42VgjGcN,Jag tror att vi har anledning — och vi har förrest,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3831
prot-1967--fk--034,41,i-Mnp7YH1jjgsJkG26MiCwny,Det vore naturligtvis roligt att avge en skattepol,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3841
prot-1967--fk--034,41,i-2x4GaFRRh9TSvdUZeTn5Xj,I det avseendet vill jag endast påpeka för herr Ho,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3853
prot-1967--fk--034,41,i-UuDq4o6BrCJkmi9t3i91fN,Måndagen den 29 maj 1967 fm.,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3861
prot-1967--fk--034,41,i-NZSwMcVdTkr54dhAgA5nFB,kravet på full sysselsättning har en tyngd och en,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3865
prot-1967--fk--034,41,i-F5ATkMsvKjKUqFn3yPS2HY,"Sedan vill jag gärna, för att rätt skall vara rätt",u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3883
prot-1967--fk--034,41,i-HnUncPaLNWrwbWzHg1CjEr,Herr BENGTSON (cp) kort genmäle:,intro,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3892
prot-1967--fk--034,41,i-8k15xuyKQy6hP8xNvhMoRG,Herr talman! Statsrådet Wickmans andra anförande v,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3896
prot-1967--fk--034,41,i-PNUEZzKJGYbEu7akP52921,Beträffande mervärdeskatten återgick han till den,u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3901
prot-1968--fk--038,23,i-9vnyha88grxRmL7g2mZRuH,24 Nr 38,margin,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2140
prot-1968--fk--038,23,i-DYtZ5ufa7fdREcH2FzSV7Y,Onsdagen den 20 november 1968,margin,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2143
prot-1968--fk--038,23,i-PFwa1w45bNP6Pz3bUDVcGs,Onsdagen den 20 november,margin,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2146
prot-1968--fk--038,23,i-SffW1dzkWYqDA3LxVLX7Gz,Kammaren sammanträdde kl. 10.00.,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2149
prot-1968--fk--038,23,i-UC1CtSvMDQWrVcaTZNd1sB,Justerades protokollet för den 12 innevarande måna,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2152
prot-1968--fk--038,23,i-7ENTEyFENpKzypKFDAvRiK,Ledighet från riksdagsgöromålen för att såsom ombu,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2155
prot-1968--fk--038,23,i-QSsRwbF861RzWnor2JAjox,Anmäldes och godkändes bevillningsutskottets försl,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2160
prot-1968--fk--038,23,i-QTWc7hSR19fYhuCUBX7mP7,Herr TALMANNEN yVvttrade:,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2167
prot-1968--fk--038,23,i-8BaLH9ozhkrAAewFkVbeNS,"Plenum fredagen den 22 november, som i den prelimi",note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2170
prot-1968--fk--038,23,i-QrKnvwbvXqhWRMXoh2ghuH,Föredrogs och hänvisades till statsutskottet Kungl,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2175
prot-1968--fk--038,23,i-NUwpQheyZPVwy2gARTkdu7,Föredrogs och hänvisades till lagutskott Kungl. Ma,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2179
prot-1968--fk--038,23,i-D6vekrRsBgXEZsjcWkcHUt,Föredrogos och hänvisades,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2184
prot-1968--fk--038,23,i-DqAPN3wdJJou9fDpfXkZxt,motionen nr 1025 till bankoutskottet och,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2187
prot-1968--fk--038,23,i-MCAobLtj7PPBMUb471mFUY,motionen nr 1026 till bevillningsutskottet.,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2190
prot-1968--fk--038,23,i-CJiMNszPwWmkpEfZTLhm5j,Ang. sekretess vid psykologiska undersökningar i a,title,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2193
prot-1968--fk--038,23,i-W1q3EW9puMzKETV5qeZ5po,Föredrogs ånyo konstitutionsutskottets utlåtande n,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2196
prot-1968--fk--038,23,i-9ddsPaj6JsxkH2MpfH16fE,I detta utlåtande hade konstitutionsutskottet beha,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2202
prot-1968--fk--038,23,i-Uty7aD47e5WMzaoJPbLyUT,Kungl. Maj:t hade bland annat förordat ett tillägg,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2211
prot-1968--fk--038,23,i-GoTvV2SAfKh9WtpcDPJgBB,I anledning av propositionen hade väckts en motion,note,,,,https://betalab.kb.se/prot-1968-höst-fk--38/prot_1968_höst_fk__38-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2225
prot-1969--fk--039,47,i-XYVcyHHGfSPU8We35B3BTP,Onsdagen den 3 december 1969 fm.,margin,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4665
prot-1969--fk--039,47,i-G3D9Nc7vrTcsMDTfbXuaYw,"nr 165, i anledning av motioner om det statliga st",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4668
prot-1969--fk--039,47,i-Ak6xuyEBgoPkMpJ4Bw5seU,"nr 166, i anledning av motioner om rätt för elev a",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4672
prot-1969--fk--039,47,i-WPDsrp65BDid3vzG8SoEk7,Vad utskottet i dessa utlåtanden hemställt bifölls,note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4676
prot-1969--fk--039,47,i-9pQoekaxhqJAXJicTcQ6Zx,Ang. den statliga trafikpolitiken m. m.,title,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4679
prot-1969--fk--039,47,i-8ziZKdstJBjZd1D2Dz2EcF,"Föredrogs ånyo statsutskottets utlåtande nr 167, i",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4682
prot-1969--fk--039,47,i-7s7rH84RkMaDwXdPbYMdj1,Till behandling i ett sammanhang hade utskottet fö,note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4687
prot-1969--fk--039,47,i-Pyq91pdibmbeLAhypQPzBJ,"1) de likalydande motionerna 1:71, av herr Werner,",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4691
prot-1969--fk--039,47,i-TZHGyWrtc9Wxy9BbcW2Rcz,"2) de likalydande motionerna I: 117, av herr Thors",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4695
prot-1969--fk--039,47,i-3iQLaMEFdp38Jv5WViJiip,"3) motionen 1I:197, av herrar Blomquist och Thorst",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4699
prot-1969--fk--039,47,i-UgtsLsbtvNkgRpcDaGWwMu,"4) de likalydande motionerna 1: 198, av herrar Tag",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4702
prot-1969--fk--039,47,i-C39vKy6nsN9sqc2gnHodMv,"5) de likalydande motionerna I: 202, av herr Skårm",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4707
prot-1969--fk--039,47,i-GckbsHtGJYoryWMmKBitWt,"6) de likalydande motionerna I: 320, av herr Stran",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4711
prot-1969--fk--039,47,i-B893bqFRHEhQMyZp5Bk5Rf,"7) de likalydande motionerna I: 376, av herr Erik ",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4715
prot-1969--fk--039,47,i-8AHXcw3hDicgQwBXHkTo5Z,"8) de likalydande motionerna I: 603, av herrar Dah",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4719
prot-1969--fk--039,47,i-6mcvoa3xjXzYhscRNNK2er,"9) de likalydande motionerna I: 605, av herr Högst",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4723
prot-1969--fk--039,47,i-UVLjCoVvEgwfCNmdZkZ7m4,"10) de likalydande motionerna I: 612, av herrar Ni",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4727
prot-1969--fk--039,47,i-PckCdA9Q2PBoN7HZUkn51w,4 Första kammarens protokoll 1969. Nr 39,margin,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4731
prot-1969--fk--039,47,i-DS2W9mw9QD7fLxt22MwAgZ,Nr 39 49,margin,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4734
prot-1969--fk--039,47,i-RR6qkNGuYLEpErePGguhA8,Ang. den statliga trafikpolitiken m. m.,note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4737
prot-1969--fk--039,47,i-FDHu86GguGpDmgm7xMu3LW,"11) de likalydande motionerna I: 615, av herr Joha",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4740
prot-1969--fk--039,47,i-FKqnSsSWCJqdFmiAHJhm8U,"12) de likalydande motionerna 1: 629, av herr Rika",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4744
prot-1969--fk--039,47,i-EZJE3DVjfKWGuL55HDSPNy,"I motionerna 1:71 och 11:87 hade yrkats, att riksd",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4748
prot-1969--fk--039,47,i-4WdNuz35uHfp26V8cbJrYs,"I motionerna I: 117 och II:138 hade föreslagits, a",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4754
prot-1969--fk--039,47,i-MUwPsGMMFnvJizQeGdNfot,"I motionen I: 197 hade hemställts, att riksdagen h",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4760
prot-1969--fk--039,47,i-Mjv9k9LWZDz56pF1Q6UkGG,"I motionerna 1:198 och II: 216 hade anhållits, att",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4765
prot-1969--fk--039,47,i-QTi6ZDobjxpnPXwdJyjiYM,"I motionerna I: 202 och II: 222 hade yrkats, att r",note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4773
prot-1969--fk--039,47,i-9Pim1NEw8jd3xzR7vNzZy6,I motionerna I: 320 och II: 708 hade framställts f,note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4779
prot-1969--fk--039,47,i-FGUf75kXyg7zuj6y6cE7Se,1. uppmana pågående statliga utredningar inom traf,note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4785
prot-1969--fk--039,47,i-WtFeCEjJhBGXwSXheb3wCM,2. uppdraga åt trafikpolitiska delega-,note,,,,https://betalab.kb.se/prot-1969-höst-fk--39/prot_1969_höst_fk__39-048.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4790
prot-1970--ak--044,33,i-T55fgzn4GhS1dmwjSf2c5k,34 Nr 44,margin,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3245
prot-1970--ak--044,33,i-4gapFXC34Pfj9k6ekHDxHc,Torsdagen den 10 december 1970 fm.,margin,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3248
prot-1970--ak--044,33,i-XrigDjMxuhFszsB9n398vt,"Tillämpning av allmänna prisregleringslagen, tilli",margin,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3251
prot-1970--ak--044,33,i-WiRwDiHMFq8zrf6iX4suBU,prisstoppet,margin,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3255
prot-1970--ak--044,33,i-BuGoh6SVaJJA5PgbUzks6z,män prisreglering som inhämtats från de norska myn,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3259
prot-1970--ak--044,33,i-NcFQwUZTe4siRAL59CP5xb,Möjligheterna att ingripa med prisreglering är enl,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3268
prot-1970--ak--044,33,i-WuxvmZPbjkgVmDmCDSxbrd,När det partiella prisstoppet i Sverige infördes b,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3278
prot-1970--ak--044,33,i-KyByawqSMwDBBPV6BAucSX,Vad slutligen gäller behandlingen av ansökningar o,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3292
prot-1970--ak--044,33,i-HgNPg48ucb7rBAWux62GmQ,Drygt två tredjedelar av besluten innebar bifall h,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3300
prot-1970--ak--044,33,i-JPgB9NPUZbpR7h2m1GFjr5,Vidare har herr Åsling frågat statsministern hur m,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3316
prot-1970--ak--044,33,i-3PY4LfX3mLuyitrvJsbBga,Frågan har överlämnats till mig för besvarande.,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3322
prot-1970--ak--044,33,i-JjVAJ9NEBhZJijgEAwpi9v,Det allmänna prisstoppet infördes i syfte att hejd,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3325
prot-1970--ak--044,33,i-PrDdCw8N5CufoK2TGscmXK,den av olika slag kommer att i positiv,u,,,,https://betalab.kb.se/prot-1970-höst-ak--44/prot_1970_höst_ak__44-033.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--044.xml#L3335
prot-1971--075,30,i-AJzNzDk7afXQMjy7dNXo6b,Nr 75,margin,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2435
prot-1971--075,30,i-J3ESCMuXEjXrgYJzoQkDRA,Tisdagen den 4 maj 1971,margin,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2438
prot-1971--075,30,i-tBSZ6KcbQdbwLvnF178Q1,Ang. antalet sup-,margin,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2441
prot-1971--075,30,i-BcoP6h5Pz1xn26Ypmz3yZ4,pleanter för kommunfullmäktige,margin,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2444
prot-1971--075,30,i-GRfCRndNJG2fqUwA7xGoHN,30,margin,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2447
prot-1971--075,30,i-T8FYT17g4Y1GhgknaJqZTX,skulle ha kunnat finna en meningsfull sysselsättni,u,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2451
prot-1971--075,30,i-58Xq7e7cb9c58Bs6jXn3yq,När det gäller tidpunkten för denna diskussion vil,u,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2455
prot-1971--075,30,i-B78En9s57qhb8vhFSxDcF5,Överläggningen var härmed slutad.,note,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2465
prot-1971--075,30,i-22oyadk1u2NkT82SwKzZ8B,§ 7 Ang. antalet suppleanter för kommunfullmäktige,title,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2470
prot-1971--075,30,i-BmF9YQ9Mg8y4rUEcHdnt9y,Herr civilministern LUNDKVIST erhöll ordet för att,note,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2473
prot-1971--075,30,i-VaDWBF1XfzK8aB7qMqmUYj,Fru talman! Herr Enlund har frågat mig om jag har,u,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2479
prot-1971--075,30,i-VuGcjivErzq2GVumreU2aL,Sedan år 1970 kan kommunerna besluta att suppleant,u,,,,https://betalab.kb.se/prot-1971--75/prot_1971__75-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2486
