content,tag
"I detta sammanhang hade utskottet till behandling förehaft två likalydande motioner, väckta den ena inom första kammaren av herr Domö m. fl. (1: 39) och den andra inom andra kammaren av herr Gustafson i Dädesjö m. fl. (II: 59), i vilka hemställts, att riksdagen måtte besluta, att 400 remonter skulle inköpas årligen t. o. m. år 1960. ",note
"Utskottet hemställde, att riksdagen måtte ",note
I. till Armén: Remontering för budgetåret 1956/57 anvisa ett reservationsanslag av 400 000 kronor; ,note
"I. i anledning av motionerna 1:39 och II: 59 i skrivelse till Kungl. Maj:t anhålla, ",note
a) att resultatet av verkställd utredning rörande inrättandet av civil körskola och hästdepå vid Strömsholm måtte föreläggas 1957 års riksdag; ,note
b) att utredning måtte verkställas rörande samordning av olika åtgärder för tillgodoseendet av krigsmaktens och näringslivets behov av hästar och resultatet därav föreläggas 1957 års riksdag. ,note
I. till Armén: Remontering för budgetåret 1956/57 anvisa ett reservationsanslag av 400 000 kronor; ,note
"Reservation hade avgivits av herrar Karl Andersson, Gustaf Karlsson, Leander, Näsström, Hesselbom, Andersson i Malmö, Åkerström, Andersson i Mölndal, Jansson i Kalix och Karlsson i Olofström, vilka ansett att utskottet bort hemställa, att riksdagen måtte ",note
Torsdagen den 24 maj 1956 em. ,note
II. avslå motionerna 1:39 och II: 59. ,note
Punkten föredrogs; och anförde därvid: ,note
Herr ÅKERSTRÖM (s): ,note
"Herr talman! Kammarens ledamöter har nu att ta ställning till ett förslag från försvarsministern, som går ut på att spara bortåt 2 miljoner kronor årligen genom att fullfölja fjolårets av Kungl. Maj:t framförda förslag om avhästning av armén. Emellertid har utskottsmajoriteten inte kunnat vara med på denna besparingsåtgärd. Vi är dock 10 reservanter som — låt oss gärna erkänna det — med uppsträckta händer och stor tacksamhet tagit emot denna möjlighet att få biträda ett sådant för- ",seg
6 Nr 3 ,note
gen om förskottering av underhållsbidrag till barn; ,note
"nr 139, av herr Eskilsson m. fl., i anledning av Kungl. Maj:ts framställningar om anslag dels till understöd åt lokala lantbrukskemiska kontrollstationer, dels ock till omkostnader vid statens centrala frökontrollanstalt; ",note
"nr 140, av herr Osvald m. fl., om ökat anslag till den praktiskt vetenskapliga verksamheten å Weibullsholm; ",note
"nr 141, av herr Velander m. fl., i anledning av Kungl. Maj:ts framställningar om anslag till bidrag till jordbrukets rationalisering m. fl. anslag under nionde huvudtiteln; ",note
"nr 142, av herr Larsson, Nils Theodor, och herr Franzén, i anledning av Kungl. Maj:ts framställning om anslag till täckande av förluster på grund av statlig kreditgaranti; ",note
"nr 143, av herr Bengtson och herr Persson, Johan, angående förslag till 1957 års riksdag rörande vattenvårdens organisation m. m.; ",note
"nr 144, av herr Hermansson, Herbert, m. fl., om förlängd amorteringstid för ",note
"nr 131, av herr Lundström m, fl., om åtgärder för effektiv minskning av bilstölder; ",note
"nr 132, av fru Svenson m. fl., om utredning av vissa ungdomsfrågor; ",note
"nr 133, av herr Mannerskantz, i anledning av Kungl. Maj:ts framställning om anslag till kostnader för planeringskommittéer; ",note
"nr 134, av herr Osvald, om ökade anslag till statens växtskyddsanstalt; ",note
"nr 135, av herr Osvald och herr Larsson, Sigfrid, om ändrad lönegradsplacering av föreståndarna vid statens växtskyddsanstalt, statens centrala frökontrollanstalt och statens maskinprovningar; ",note
"nr 136, av herr Larsson, Sigfrid, om ökat anslag till bidrag till undervisningsmateriel för maskinundervisning vid vissa lantbruksundervisningsanstalter; ",note
"nr 137, av herr Boman, om viss ändring av bestämmelserna för statsbidrag till tjurförening och enskild tjurhållare; ",note
"nr 138, av herrar Eskilsson och Domö, om ökat anslag till demonstrationsgårdsverksamheten; ",note
Tisdagen den 24 januari 1956 ,note
lån från fonden för fiskerinäringens befrämjande; ,note
"nr 145, av herr Hansson m. fl., om utbyte av en tjänst som förste länsskogvaktare i Hallands län mot en tjänst såsom länsskogvaktare i Stockholms län; ",note
"nr 146, av herr Ohlsson, Ebbe, m. fl., i anledning av Kungl. Maj:ts framställningar om vissa anslag till skogsvård m. m.; ",note
"nr 147, av herr Pålsson och herr Andersson, Lars, angående skogsbrukets och skogsbygdernas behov av skogsbilvägar; ",note
"nr 148, av herr Pålsson m. fl., om statsbidrag till vägsamfälligheter för utförande av skogsbilvägar av stamvägskaraktär; ",note
"nr 149, av herr Eskilsson m. fl., om åtgärder för att öka tillgången av skogsplantor; ",note
"nr 150, av herr Jacobsson m. fl., om uppflyttning i högre lönegrad av vissa tjänster vid lantmäteristaten; ",note
"nr 151, av herr Andersson, Axel, m. fl., om förstärkning av personalen vid länslantmäterikontoren; ",note
"nr 152, av herrar Lodenius och Franzon, om inrättande av ett nytt lantmäteridistrikt i Norrtäljeregionen; ",note
"nr 153, av herr Osvald, om anslag till utbildningskurser för lantmäteriets kontorspersonal; ",note
"nr 154, av herr Ohlsson, Ebbe, och herr Magnusson, om åstadkommande av statistiskt material över trädgårdsodlingens lönsamhet m, m.; ",note
"nr 155, av herr Åkesson och herr Johansson, Anders, angående en fortlöpande statistik över trädgårdsnäringens förhållanden; ",note
"nr 156, av herr Elfving och herr Anderson, Birger, om sammanställning av vetenskapligt material till belysning av aktuella ungdoms- och uppfostringsproblem; ",note
"nr 157, av herr Johansson, Anders, om utredning angående de tekniska och ekonomiska möjligheterna att rena s. k. spillolja; ",note
"nr 158, av fru Nilsson m. fl., om vidgning av frikretsområdena för telefonsamtal på landsbygden; ",note
"nr 159, av herr Andersson, Axel, om ",note
Fredagen den 29 mars 1957 ,note
Nr 11 31 ,note
Nötboskapsavelns befrämjande: Befrämjande i allmänhet av nötboskapsaveln ,note
när man från reservanternas sida inte vill vara med om det uttalandet. ,seg
"Herr talman! Jag ber därför att få yrka bifall till utskottets förslag, både kläm och motivering. ",seg
Herr AHLSTEN (fp) kort genmäle: ,note
"Herr talman! Herr Sköld menar att detta anslag, som gått ut till tjurföreningarna och som vederbörande förlorar, inte är en tillräckligt stark sak för riksdagen att ställa sin vilja bakom, och av den anledningen kan vi släppa det hela. Jag är inte av den meningen, herr Sköld, utan läget är helt enkelt det att var och en, som har följt utvecklingen ute i det praktiska livet och som läser denna promemoria, kommer till det resultatet att här föreligger en ökad olycksfallsrisk genom att man avhornat tjurarna och gjort dem besvärligare att sköta. Detta speglas såväl i statistiken som i bedömningen från tjurskötarnas sida, vare sig det är anställda lantarbetare som tjurskötare eller det är jordbrukarna själva som sköter detta i tjurföreningarna. Det är ju det som är den springande punkten. ",seg
"Vi har ju lagstiftat med tanke på att förhindra en ökad olycksfallsrisk på detta område. Nu visar statistiken att utvecklingen har gått i fullständigt motsatt riktning mot vad vi trodde när vi lagstiftade. Jag menar att det är själva kärnpunkten, herr Sköld, och jag är övertygad om att ingen här i riksdagen skulle vilja vara med om att upprätthålla denna lag en dag längre i den händelse vi har begått ett misstag. Nu har alla dessa myndigheter sagt att vi har begått ett misstag, och därför tycker jag det är hederligt att också riksdagen säger ifrån på detta sätt. ",seg
"Det föreligger ju här en promemoria från departementet, och jag tycker faktiskt att man skall referera Kungl. Maj:t på ett riktigt sätt, även om det är en före detta Kungl. Maj:t som sköter referatet. ",seg
"Herr talman! Herr Ahlstens replik gick ut på att det är bestyrkt att avhornade tjurar åstadkommer större olycksfallsrisk än behornade tjurar. Det finns i varje fall inte ett ord i promemorian om den saken, och därför finns det inte någon anledning att diskutera den. Och det är väl så mycket mindre anledning att diskutera denna fråga om avhorningens betydelse för olycksfallsrisken, när utskottet föreslår att villkoret för statsbidrag — att avhorning av tjurar skall ske — skall tas bort. Och när utskottet inte med ett ord säger att vi reflekterar på att återinföra den bestämmelsen, vad är det då för mening i det resonemang herr Ahlsten förde? ",seg
Herr SKÖLD (s) kort genmäle: ,note
Herr HZEGGBLOM (h): ,note
Herr talman! Jag ber att få yrka bifall till den vid punkten fogade reservationen nr 5) a) av herr Eskilsson m. fl. ,seg
Herr KARLSSON i Stuvsta (k): ,note
"Herr talman! Jordbruksutskottet har här tagit upp vissa motionärers yrkande om att en del anslag, som nu utgår, skulle avskaffas. Jag vill inte vända mig mot det i och för sig; det är klart att bland de många anslag, som utgår på jordbrukets område och av vilka en hel del har utgått under mycket lång tid, kan det ju alltid finnas något som kanske för närvarande inte är så särdeles motiverat. ",seg
"Jag kan alltså vara med på en översyn då det gäller vissa av dessa anslag. Men jag kan inte vara med på att man skall utreda beträffande vilka anslag som helst, att man med andra ord kastar vilka anslag som helst in i utredningskvarnen. Och det anslag, som jag då närmast tänker på, är betitlat »Bidrag till återbetalning av lån från jordbrukets maskinlånefond». ",seg
"Det rör sig här om ett anslag, som direkt går till produktiva ändamål, till rationaliseringsändamål, och som jag ",seg
84 Nr 19 ,note
Onsdagen den 22 maj 1957 ,note
Teckning av ytterligare aktier i Aktiebolaget Statens skogsindustrier m. m. ,note
"har ju själv skapat den svaga ställningen genom de ålägganden företaget fått. I övrigt har det sedan länge varit möjligt att i de offentliga bolagsräkenskaperna avläsa företagets ställning. Bolagets eget kapital har i många år legat på ungefär 19 procent av hela omslutningen. Den övervägande delen har sålunda varit främmande kapital. Detta sakförhållande är dock ingenting man i dag skall känna sig överraskad av, ty det har vem som helst kunnat utläsa ur de offentliga räkenskaperna. ",seg
"Det som är litet betänkligt i propositionen är en del skrivningar som tyder på att regeringen har anspråk på att uppträda som bolagsstyrelse och att lägga sig i detaljer i bolagets investeringar och följa dem på ett annat sätt än hittills. Men vill man ha ett bra bolag, så skall man sätta till en styrelse, som man har förtroende för, och sedan skall den styrelsen få fungera. ",seg
"Vi vill ha Statens skogsindustrier kvar, och vi vill att företaget skall utvecklas. Men det skall inte ske hur som helst. Jag håller med finansministern när han säger att ett företag kan bli alltför expansivt. Det förtjänar emellertid att framhållas att det här inte är fråga om en expansion på skattebetalarnas bekostnad, som det har sagts i ett par debattinlägg från högerhåll, utan en expansion som väl motsvaras av inkomster från skogsförvaltningen. ",seg
"Varför inte se frågan om ASSI:s investeringar från affärsmässiga synpunkter och jämföra med vad som sker inom privata skogskoncernerna? Där har man skogsförvaltningen och skogsindustrien under samma finansiella ledning, vilket betyder att de pengar man tjänar på skogen kan sättas in i skogsindustrierna. Det är inte något fel att flytta över pengar på det sättet, ty skogen har ju inget värde i och för sig, om det inte finns någon efterfrågan på skogens produkter. Och denna efterfrågan skapas av effektiva skogsindustrier. Ju mera effektivt man kan bygga ut dem, desto ",seg
"större värde får skogen. Att finansiera skogsindustrierna med hjälp av vinster från skogen är därför fullt i sin ordning. Detta är den tanke, som finansministern själv har varit inne på, när han förklarar, att de 35 miljoner kronor som nu föreslås motsvarar 70 procent av de 50 miljoner kronor, som domänverket väntas ge i netto under nästa budgetår. ",seg
"Låt oss ta fasta på den princip, som finansministern har varit inne på, och tillämpa den på samma sätt som man gör inom det privata näringslivet. Det betyder att vi skall dra upp en ekonomisk ram, inom vilken bolaget skall expandera. Man skall inte göra den ramen så snäv, att man fordrar att ett företag som inte har egna skogar skall bygga upp sin industri åt skogsbolaget utan ersättning från skogsförvaltningens sida. Men investeringarna skall inte ses mot ett enda års nettovinst för domänverket. Investeringar är inte ettåriga utan långsiktiga företeelser. Om vi därför ser investeringarna mot t. ex. den senaste femårsperiodens resultat, så finner vi att domänverket till statskassan har inlevererat 335 miljoner kronor, och om finansministerns princip hade tillämpats i tid, hade det betytt att 70 procent därav, d .v. s. 234 miljoner kronor, hade kunnat användas för utbyggnad av skogsindustrierna. ",seg
"En sådan hopknytning av skogsförvaltningens och skogsindustriens ekonomi förekommer inom de enskilda skogskoncernerna, och den är intet att anmärka mot. Ge Statens skogsindustrier samma handlingsmöjligheter, och låt dem arbeta på lika villkor som det enskilda näringslivet! — om man nu inte är ute efter att sätta krokben för företaget. Låt ASSI följa denna regel om investeringar efter egna möjligheter plus 70 procent av domänverkets nettovinster! Det skall väl inte vara så, att staten tar ut 335 miljoner från skogarna och låter bli att sätta in pengar i skogsnäringen. Det kallas i andra sammanhang för ",seg
Tisdagen den 22 januari 1957 em. ,note
"nr 27, angående godkännande av avtal mellan Sverige och Italien för undvikande av dubbelbeskattning och för reglering av vissa andra frågor beträffande skatter å inkomst och förmögenhet, ",note
"nr 28, angående godkännande av avtal mellan Sverige och Italien för undvikande av dubbelbeskattning beträffande skatter å kvarlåtenskap, och ",note
"nr 30, med förslag till förordning om ändrad lydelse av 5 8 och 8 $ 1 mom. tulltaxeförordningen den 4 oktober 1929 (nr 316), m. m.; ",note
"Föredrogs den av fru Sandström vid kammarens nästföregående sammanträde gjorda, men då bordlagda anhållan att få framställa interpellation till herr statsrådet och chefen för jordbruksdepartementet angående av statens skogsindustrier bedriven rederirörelse. ",note
Kammaren biföll denna anhållan. ,note
89 ,note
Justerades protokollsutdrag. ,note
Kammarens ledamöter åtskildes härefter kl. 0.09 på natten. In fidem Gunnar Britth ,note
"till behandling av lagutskott propositionen nr 31, med förslag till förordning om ändrad lydelse av 10 $ 2 mom. folkbokföringsförordningen den 28 juni 1946 (nr 469); ",note
"till konstitutionsutskottet propositionen nr 32, med förslag till lag angående ändring i lagen den 14 maj 1954 (nr 320) om införande av landstingslagen; samt ",note
till behandling av lagutskott propositionerna: ,note
"nr 33, med förslag till lag angående ändring i lagen den 12 juni 1942 (nr 335) om särskilda skyddsåtgärder för vissa kraftanläggningar, och ",note
"nr 35, med förslag till lag om ändring i konkurslagen m. m. ",note
Nr 2 269 ,note
87 Föredrogos var efter annan följande på kammarens bord vilande motioner; och hänvisades därvid ,note
till statsutskottet motionerna: ,note
"nr 20, av herr Larsson i Hedenäset m. fl., ",note
"nr 21, av fru Boman m. fl., ",note
"nr 22, av herrar Adamsson och Braconier, och ",note
"nr 23, av herr Rimmerfors m. fl.; samt ",note
till behandling av lagutskott motionerna: ,note
"nr 24, av herr Hagberg m. fl., och ",note
"nr 25, av fröken Karlsson m. fl. ",note
88 ,note
"20 Nr 7 först berörde, har det visat sig, att medelsåtgången är så stor, att det är nödvändigt med den föreslagna höjningen. ",seg
"Beträffande punkt 35 har det ju sagts, att man förfarit på ett sätt som varit alldeles för kostsamt. De undersökningar, som gjorts, har emellertid visat att det endast i ett enda fall förfarits så, att onödiga kostnader har uppstått. ",seg
"Under dessa förhållanden har utskottet ansett, att det inte finns någon anledning att ändra på de förslag som justitiedepartementet har framlagt, utan kan helt tillstyrka de ökningar av anslag som har förordats, och jag ber, herr talman — för att vara sparsam på mitt sätt — med detta korta inlägg få yrka bifall till statsutskottets förslag under punkt 35. ",seg
"Herr BERGH, RAGNAR, (h): ",note
"Herr talman! Jag vill till min vän herr Anderssons inlägg endast göra den anmärkningen, att hans hänvisning till belastningssiffrorna knappast kan vara något argument i detta sammanhang. Reservationen vänder sig mot den planering man haft för dessa resor, som gjort att belastningssiffrorna enligt vår mening blivit onödigt höga. ",seg
"I en inom andra kammaren av herr Wachtmeister väckt motion (II: 359) hade hemställts, att riksdagen måtte besluta att till länsstyrelsernas kostnader för fångtransport för budgetåret 1957/58 anvisa ett förslagsanslag av 450 000 kronor. ",note
"Utskottet hade i den nu förevarande punkten av angivna orsaker hemställt, att riksdagen måtte med bifall till Kungl. Maj:ts förslag samt med avslag å motionen II: 359 till Länsstyrelsernas kostnader för fångtransport för budgetåret 1957/58 anvisa ett förslagsanslag av 525 000 kronor. ",note
"Reservation hade anförts av herrar Ragnar Bergh, Gerhard Nilsson i Gävle och Heckscher, vilka ansett, att utskottets yttrande bort hava den ändrade lydelse, reservationen visade, samt att utskottet bort hemställa, att riksdagen måtte i anledning av Kungl. Maj:ts förslag samt med bifall till motionen II: 359 till Länsstyrelsernas kostnader för fångtransport för budgetåret 1957/58 anvisa ett förslagsanslag av 450 000 kronor. ",note
"Herr BERGH, RAGNAR, (h): ",note
Herr talman! Jag anhåller att få yrka bifall till den vid denna punkt fogade reservationen. ,seg
"Herr ANDERSSON, BIRGER, (s): Herr talman! Jag ber att få yrka bifall till utskottets förslag. ",seg
"Överläggningen ansågs härmed slutad, varefter i enlighet med de yrkanden, som därunder framkommit, gjordes propositioner, först på bifall till vad utskottet i den under behandling varande punkten hemställt samt vidare på anta- ",note
"Efter det överläggningen förklarats härmed slutad, yttrade herr talmannen, att med anledning av vad därunder yrkats propositioner komme att framställas särskilt beträffande vartdera av de båda momenten av utskottets i förevarande punkt gjorda hemställan. ",note
"Sedermera gjordes till en början enligt de i fråga om mom. I förekomna yrkandena propositioner, först på bifall till utskottets hemställan samt vidare på antagande av det förslag, som innefattades i den vid punkten avgivna reservationen; och förklarades den förra propositionen, vilken förnyades, vara med övervägande ja besvarad. ",note
"Därefter bifölls på gjord proposition vad utskottet i mom, II hemställt. ",note
Punkterna 36—43 Vad utskottet hemställt bifölls. ,note
Onsdagen den 6 mars 1957 ,note
Punkten 44 ,note
Anslag till länsstyrelsernas kostnader för fångtransport ,note
Kungl. Maj:t hade föreslagit riksdagen att till Länsstyrelsernas kostnader för fångtransport för budgetåret 1957/58 anvisa ett förslagsanslag av 525 000 kronor. ,note
22 Nr 17 ,note
Onsdagen den 23 april 1958 fm. ,note
Ang. ändring i lagen om folkpensionering m. m. ,note
jättefonder på 50 miljarder kronor och mera. Men än viktigare ter sig för oss de allmänt samhällsekonomiska aspekterna. ,seg
"Om man läser propositionen eller folkpartiets motion och reservation, får man inte mycket ledning vid bedömningen av den <samhällsekonomiska framtiden. Jag förvånar mig inte alls över det, och i och för sig kritiserar jag det inte, Låt oss alla i den här kammaren ödmjukt erkänna, att vi vet rätt litet om den svenska samhällsekonomiens framtidsutsikter, Låt oss inte överinteckna framtiden — jag använder herr Aastrups formulering. ",seg
"I pensionssammanhang brukar man ju räkna med en ökning av produktionsvolymen per capita med 1,5 procent om året. Det skulle alltså betyda en fördubbling under en tidrymd av 40—50 år av vad en svensk arbetare producerar om året. Är då någonting sådant möjligt? Ja, nog är det tänkbart, men vi kan inte vara absolut säkra på att det verkligen blir en sådan gynnsam produktionsutveckling. Någon på längre sikt verkande stagnation eller tillbakagång blir det sannolikt inte, det håller jag med herr Aastrup om, med vad vi inte vet är, hur kraftig den framtida produktionsökningen kommer att bli i vårt land. ",seg
"Man brukar vid dessa prognoser också räkna med en bestående full sysselsättning på vår svenska arbetsmarknad. Vi ställer oss då den frågan: Kan vi vara säkra på att undgå arbetslöshetsperioder? Jag tror inte det. Det är nog ganska sannolikt, att vad vi har upplevt sedan det senaste världskriget i form av full, ja, överfull sysselsättning kommer att visa sig vara en undantagsföreteelse. Vi kommer nog inte att i framtiden undgå konjunkturernas berg- och dalbana. Det finns redan nu tecken på den internationella marknaden, som tyder på den saken. ",seg
"På tal om den internationella situationen vill jag påminna om strävandena att få till stånd en samordnad europeisk marknad. Vad vi än gör från svensk sida i det sammanhanget, kan vi nog inte ",seg
"Vad jag här senast pekat på är inte oväsentligt. Det är ingenting att rycka på axlarna åt. Vi gör klokt i att uppmärksamma, att det i vår värld ställes växande och fullt förståeliga krav på inkomstutjämning mellan rika och fattiga länder, krav på ökade internationella bidrag och lån till de underutvecklade länderna, krav på för oss mindre fördelaktiga handelskontrakt o. s. v. Det är krav, som vi i det långa loppet inte kan tillbakavisa. ",seg
"Man kan på det här sättet spekulera hur som helst om den svenska ekonomiens framtid, men till någon säker slutsats kan man inte komma. Mitt ärende i detta sammanhang är just att säga, att det kan hända att våra optimistiska framtidsförutsägelser i dag kommer på skam och att därför våra dispositioner i pensionsfrågan visar sig vara felaktigt avpassade. ",seg
På en i detta sammanhang viktig punkt har vi emellertid mycket säker kunskap om vad framtiden bär i sitt sköte. Det är beträffande befolkningsutvecklingen och då närmast det framtida antalet pensionärer och den fram- ,seg
undgå störningar i den svenska ekonomien. ,seg
"Låt mig, herr talman, i det sammanhanget ta upp en annan sak, som har med de internationella förhållandena att göra. Vi har här i Sverige en levnadsstandard, som hör till de högsta i världen. Antag att vi år efter år fram till år 2000 och därefter höjer vår redan förut höga levnadsstandard successivt med låt mig säga just de 1,5 procenten om året. Tror de ärade kammarledamöterna, att vi i lugn och ro kommer att tillåtas att göra det, medan mer än halva jordens befolkning lever ett liv nära svältgränsen? Det finns kanske människor, som inbillar sig det, men jag gör det inte. Jorden har krympt. Genom kommunikationernas utveckling har vi fått de svältande folken till våra grannar. Både öst och väst tävlar om att upplysa dessa folk om att de inte behöver ha det så eländigt ställt som de faktiskt har det. ",seg
Lördagen den 26 april 1958 ,note
"Ang. resandes rätt som har försiggått. Denna import utgör alltså inte mindre än en tredjedel av det överskott, som måste utföras till underpris. ",seg
"Trots dessa påtagliga fakta möts vi ändå av invändningar från statsrådet Net2zéns och från reservanternas sida, då vi vill försöka begränsa importen av smör från Danmark. Det görs gällande, att man troligen inte kommer att upphöra med att köpa smör från Danmark och att även om så blir fallet, är det inte säkert att man i stället köper smör i Sverige, utan man köper margarin. Ja, var inte så säker på den saken! Om det förslag, som jordbrukets förhandlingsdelegation lagt fram om minskad prisspänning mellan smör och margarin, går igenom, finns det väl alla utsikter att vi skall kunna få en ökad smörkonsumtion inom vårt land. Men förutsättningarna härför är naturligtvis — om vi över huvud taget skall vidtaga några som helst åtgärder i konsumtionsfrämjande syfte — att det inte får förekomma någon import, som motverkar varje sådan åtgärd. Det har också understrukits både av förhandlingsdelegationen och jordbruksnämnden, att det måste vara ett villkor att importen hålles tillbaka, om vidtagna åtgärder skall få någon effekt. ",seg
"Jordbruket befinner sig sedan länge i en ekonomiskt brydsam situation, inte minst på grund av att omkostnaderna ökat väsentligt. Jag vill erinra om att 40 procent av jordbrukarnas bruttoinkomst härleder sig från mjölken. Om inga åtgärder kommer att vidtagas i smörfrågan, betyder det helt enkelt, att jordbruket på ett år räknat tillskyndas en förlust av ungefär 138 miljoner kronor. Det betyder att producenterna kan komma att få ett mjölkpris, som sänks ",seg
"med 3—6 öre. Om vi ser denna sänkning mot bakgrunden av det pris, som rådde under 1957 — medelpriset ",seg
var då för producenterna 40 öre per liter — skulle den i realiteten betyda ett med 8—15 procent sänkt mjölkpris. Jag kan inte tänka mig annat än att det en sång beslutade svenska jordbruksskyddet bör effektuecras snarast möjligt. Jag tror inte att våra grannländer skulle ha ,seg
3 Första kammarens protokoll 1958. Nr 15 ,note
Nr 18 d3 ,note
att fritt införa jordbruksregleringsvaror ,note
"Jag ber med detta, herr talman, få yrka bifall till utskottets förslag i detta ärende. ",seg
"någonting emot, att vad vi har beslutat på jordbrukets område kommer att verkställas. ",seg
"Herr BERG, GUNNAR, (s): ",note
"Herr talman! Efter jordbruksministerns anförande torde det från reservanternas sida inte vara något att tillägga. Jag skulle därför ha kunnat avstå från att begära ordet och hade också för avsikt att göra det. Jag skall bara säga en enda sak med anledning av det anförande, som herr Yngve Nilsson nu höll. ",seg
"Både herr Nilsson och hans företrädare i talarstolen tidigare i dag, herr Elofsson och herr Larsson, har resonerat som om det förslag, som emanerar från regeringen och som är identiskt med reservanternas yrkande, inte skulle innebära några åtgärder alls mot den besvärliga situation, som har uppstått i gränshandeln. Som om det enda förslag, som över huvud taget hade något värde när det gäller att få bukt med svårigheterna, komme från utskottsmajoritetens sida, den utskottsmajoritet som har tillkommit med lottens hjälp! Men det är ju på det sättet — som jordbruksministern för övrigt har visat — att regeringens förslag syftar till sådant ingripande att man får det i dagens situation önskvärda korrektivet mot nuvarande överdrifter. Det finns en skillnad i förslagen till graden men icke till arten. Om regeringsförslaget genomföres och om, vilket väl är att förutse, smörpriset på den inhemska marknaden sänkes med 2 kronor, då skall man väl vara märkligt funtad, om man ändå hävdar att detta inte kommer att ha någon inverkan på den överdimensionerade gränshandeln, som har givit anledning till ingripandet från regeringens sida. Dessutom bör man enligt min mening inte förbise en väsentlig punkt i regeringsförslaget, nämligen bemyndigandet för Kungl. Maj:t att ingripa på det sätt, som befinnes vara lämpligt med hänsyn till denna gränshandels utveckling. skulle förhållandena bli besvärliga, har ",seg
168 Nr B13 ,note
Onsdagen den 3 december 1958 fm. ,note
Försäljning till privatpersoner av aktier i Aktiebolaget Statens skogsindustrier och ,note
"i motionen. Det kunde ni för övrigt också göra på en annan punkt. Ni säger nämligen, att aktierna bör åsättas ett pris av 100 kronor med ett nominellt värde av 25 kronor. »Preciseringen av försäljningspriset bör emellertid i fråga om ASSI fastställas genom en därtill utsedd nämnd.» Det betyder att den inte skall verkställas genom en nämnd, när det gäller LKAB. Men i klämmen säger ni, att LKAB:s aktier skall värderas av en nämnd. Ni har kanske menat motsatsen mot vad ni skriver? Det borde kanske ha stått att »Preciseringen av försäljningspriset bör emellertid liksom i fråga om ASSI fastställas genom en därtill utsedd nämnd». Ni avser emellertid ett riktpris av 100 kronor och vill sedan diskutera detaljerna. ",seg
Det vore emellertid intressant att få veta vad det är ni vill sälja. ,seg
Herr LASSINANTTI (s) kort genmäle: ,note
"Herr talman! Från vissa håll har det sagts, att ASSI skulle vara ett sådant företag, att det egentligen inte har något existensberättigande. Det råder tydligen delade meningar på den punkten. Jag är mycket angelägen att betyga, att ASSI är ett utomordentligt välskött företag. Men ser vi återigen litet på dess förhistoria, så visar det sig, att det fanns mycket mäktiga ekonomiska intressen som bedömde saken så, att det inte fanns förutsättningar för en träförädlingsindustri i Norrbotten. Om dessa krafter skulle återfå herraväldet, skulle det självfallet stunda mörka tider för dem där uppe som är knutna till trävaruhanteringen. Vi menar = alltså, att risken är för stor. Vi litar inte på högern. ",seg
"Vad sedan beträffar det gamla järnverket i Luleå gick det med vinst, men det nedlades därför att verksamheten där stred mot vissa intressen hos inflytelserika kretsar här i Mellansverige. ",seg
Men varför ta hand om bara ASSI? Ta hand om Tornedalen! Det måste bli ,seg
"fråga om stora investeringar där. Kan vi inte göra den kompromissen att vi föreslår, att Tornedalsutredningen remitteras till högerns rikskansli. Då visar högern vad man kan göra för att ta hand om en socialt miserabel landsända. Sedan kan vi göra mycket värdefulla jämförelser mellan statlig och enskild företagsamhet. ",seg
Herr JANSSON i Kalix (s): ,note
"Herr talman! Man kan fråga sig, varför Statens skogsindustriers aktier i dagens läge inte bör försäljas till enskilda. Hänger det möjligen samman med att företaget är misskött och så att säga har ett annat innehåll än dess ansikte utåt ger vid handen? Det är nog inte på det sättet. ASSI är mycket välskött och har blivit ett storföretag under den ledning bolaget haft. Om detta beror på statens initiativ eller på ledningens initiativ skall jag låta vara osagt. Jag skulle tro att det i mycket hög grad beror på den ledning som ASSI haft under de gångna åren och naturligtvis även på det kapital, som staten många gånger givetvis motvilligt men dock har släppt till. ",seg
"Men vad vi är rädda för i Norrbotten — jag är själv bosatt i just det distrikt där ASSI arbetar — är att man skall göra skogsindustrien i Norrbotten till ett spekulationsobjekt för enskilt kapital. Våra erfarenheter från gångna tider, från 1890-talet och fram till 1920-talet, är av den beskaffenheten, att vi hellre som nu ser företaget i statens regi än nödgas motse en ny guldålder på grund av det privata initiativ, som skulle kunna skapas genom en aktieteckning enligt det mönster, som herr Heckscher nyss skisserade. ",seg
"Jag har inte därmed sagt, att jag på något sätt är misstrogen mot herr Heckscher och hans inställning till ASSI, men jag tror att den dag aktierna släpp- ",seg
. tes ut på börsmarknaden skulle inte herr ,seg
Heckschers tro på utvecklingen visa sig vara det slutgiltiga och rätta i denna ,seg
66 Nr B7 ,note
"Ny tulltaxa, m. m. ",note
"tulltaxa, som mest innehållit vikttullar, haft en gradvis tullsänkande effekt allteftersom varupriserna stigit genom den fortgående inflationen. Detta förhållande har allmänt ansetts spela en stor roll för moderniseringen och rationaliseringen av vår industri, varigenom vi ökat vår konkurrensförmåga. Vi har helt enkelt tvingats att hushålla bättre inom våra företag och att öka vår produktivitet, och vi har på det sättet fått ett gott bidrag till vår snabba välståndsutveckling. ",seg
