content,tag,github,protocol_id
I reservation nr IX av herrar Thorsten Larsson och Wahlund föreslås i enlighet med yrkandena i motionerna I 573 av herr Bengtson m fl och II 714 av herr Hedlund m fl en ytterligare standardhöjning från 1 januari 1961 med 250 kronor för ensam pensionär och med 350 kronor för två pensionsberättigade makar,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--014.xml#L3647,prot-1960--fk--014
I reservation nr X av samma reservanter d v s herrar Thorsten Larsson och Wahlund föreslås en höjning av folkpensionsavgiften med 1 procent från angivna tidpunkt för att täcka kostnaderna för den föreslagna ytterligare standardhöjning som skulle träda i kraft den 1 januari 1961,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--014.xml#L3654,prot-1960--fk--014
Herr Thorsten Larsson har nu här i sitt anförande särskilt åberopat pensionsberedningens förslag som ett motiv för att företa en sådan standardhöjning som det här är fråga om Att förslaget inte blivit i överensstämmelse med det yrkande som kommunisterna framlägger förklarar herr Thorsten Larsson bero på att det ju inte skall ske någon avräkning av de kommunala bostadstilläggen såsom ifrågasattes i pensionsberedningens förslag,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--014.xml#L3662,prot-1960--fk--014
När förslaget till folkomröstning utarbetades angavs det i den ingress som man då enades om att syftet var att höja folkpensionerna inom pensionsberedningens förslag så att de 1968 uppgick till de i förslaget angivna beloppen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--014.xml#L3673,prot-1960--fk--014
102 Nr 30,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9791,prot-1961--ak--030
Onsdagen den 15 november 1961,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9794,prot-1961--ak--030
Försäkring för allmän tilläggspension m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9797,prot-1961--ak--030
emellertid inte förneka att gällande bestämmelser icke i alla avseenden är helt ändamålsenliga men hänvisar till att en komplettering av dessa kommer att ske i slutet av 1960talet och anser därför inte att någon åtgärd i den riktningen bör ske redan nu,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9801,prot-1961--ak--030
Det är riktigt att systemet ännu varit så kort tid i verksamhet att vi i dag inte vet så mycket om hur återlånefrågan kommer att utveckla sig Men i takt med de stigande procentuella avgifterna ökas som bekant ATPfondernas resurser ganska snabbt Det är därför angeläget att man redan från början följer utvecklingen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9807,prot-1961--ak--030
I proposition nr 100 till 1959 års riksdag underströk departementschefen att en betydande del av fondmedlen i form av återlån bör gå tillbaka till dem som erlagt pensionsavgifterna I propositionen har departementschefen i vissa hänseenden avvikit från kommittéförslaget i syfte att vidga återlånemöjligheterna Det förtjänar att erinras om detta eftersom man den senaste tiden sett uttalanden som stick i stäv med departementschefens mening går ut på att återlånesystemet över huvud taget inte bör få någon nämnvärd omfattning Som skäl härför har bl a anförts att efterfrågan på återlån hittills varit nästan obefintlig Det är enligt min mening ett alltför svagt argument Det är självklart att efterfrågan är ringa då återlånemöjligheterna under de första åren som bekant är ytterst små  50 procent av föregående års inbetalningar får som bekant återlånas Snart nog ökas förutsättningarna för återlånen och vi efterlyser från de mindre företagen förslag i syfte att förenkla och effektivisera metoderna för återlånemedlens utgivande Det duger inte enligt vår mening att vänta till slutet av 1960talet med att studera frågan Den bör i stället följas med största uppmärksamhet och en skyndsam utredning bör verkställas Jag anser att man därvid bör beakta,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9814,prot-1961--ak--030
de förutsättningar som angavs i 1959 års proposition beträffande återlånerätten och dess tillämpning Därvid bör man alldeles särskilt och skyndsamt undersöka möjligheterna till ackumulerad återlånerätt i syfte att därigenom vidga dessa lånemöjligheter och deras betydelse även för de mindre och medelstora företagen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9836,prot-1961--ak--030
Jag har herr talman inget eget yrkande utan ber att helt få instämma i det yrkande som framställts av fru Gunne,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9843,prot-1961--ak--030
Herr FÄLLDIN (cp),intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9848,prot-1961--ak--030
Herr talman Jag hade i fjol en motion angående de korttidsanställdas problem i ATPsystemet och jag kanske borde vara tacksam för vad som har hänt i detta ärende I år kan vi i centerpartiet räkna med stöd för denna framställning från högern liksom i fjol men dessutom kan vi antagligen i år räkna med i varje fall ett visst stöd från folkpartihåll Folkpartisterna  i varje fall herr Anderson i Sundsvall  och socialdemokrater är angelägna att framhålla att man inte får se avgifterna annat än som kollektiva avgifter och att sambandet avgiftpension i det enskilda fallet inte alltid finns Men låt mig fråga Varför var det självklart och eftersträvansvärt att se till att lönedelar som ligger över 30 000 kronor per år inte skulle belastas med ATP avgifter Ja fanns det något annat motiv än att man samtidigt hade sagt att pension inte skulle utgå på lönedelar som låg ovanför 30 000 kronor  jag talar hela tiden i 1957 års penningvärde för att slippa tala om basbelopp m m Jag kan inte finna att det fanns något annat motiv än att man eftersträvade ett samband mellan avgifter och pension Men varför strävade man efter det sambandet när avgifterna skulle vara kollektiva och det inte är så viktigt att fundera över  såsom socialdemokrater och folkpartister lägger upp det hela  hur mycket ma,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9852,prot-1961--ak--030
32 Nr 14,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3165,prot-1962--fk--014
Fredagen den 30 mars 1962,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3168,prot-1962--fk--014
Ang särskilt stöd åt det mindre jordbruket,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3171,prot-1962--fk--014
a så att småbruket finge en förstärkning av det kontanta stödet Man har från tidigare talares sida pekat på att utvecklingen emellertid gått i rakt motsatt riktning I stället för att höjas har anslaget till småbruksstödet minskats för varje år För budgetåret 196061 var nettoutgiften drygt 100 miljoner kronor För innevarande budgetår är motsvarande siffra beräknad till 98 miljoner kronor och för nästa budgetår har jordbruksutskottets majoritet d v s den hälft av utskottet som med lottens hjälp vunnit majoritet  föreslagit 95 miljoner kronor Jag tror att det vore välbetänkt om riksdagen i år följde reservanternas förslag som innebär en höjning av anslaget till 105 miljoner kronor,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3175,prot-1962--fk--014
Efter den genomgång av de olika detaljerna som herr Jonasson gjorde i sitt anförande skall jag inte upprepa dessa Jag skall nöja mig med att säga några ord om förslaget att även nytillträdande jordbrukare skall kunna få arealtillägg om han uppfyller kraven vid den behovsprövning som sker för detta bidrag Det var som bekant småbruksutredningens enhälliga  förslag Det rör sig i själva verket om ett mycket litet antal nytillträdare för varje år och man kan förutsätta att många av dem kommer att falla bort på grund av inkomstprövningen Ur  rättvisesynpunkt är emellertid den nuvarande kategoriklyvningen en oformlighet Småbruksstödet bör utgå i de fall där det föreligger ett behov och inte differentieras efter några andra grunder,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3188,prot-1962--fk--014
Jag vill sluta mitt anförande med några allmänna reflexioner När man har kontakt med det svenska jordbruket kan man inte undgå att förnimma den oro och förstämning som för närvarande råder inom jordbrukarleden Medan andra folkgrupper kräver nya förmåner och förbättrar sin ställning kämpar jordbrukarna på många håll i landet med större svårigheter än förr Det gäller inte minst inom de mindre jordbruken Där är man t ex bunden av gårdens och djurens skötsel på ett sätt som en utomstående har svårt att,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3202,prot-1962--fk--014
föreställa sig Jag vet inte hur många av kammarens ledamöter som lade märke till en händelse vid årets lantbruksvecka Där fick en småbrukarfamilj en förnämlig utmärkelse för god mjölkvård under nästan 25 år  jag minns inte exakt antalet år Den som observerade händelsen kanske helt förstrött gladde sig åt att en gagnande samhällsinsats blivit belönad på detta sätt men hur många tänkte på vad en sådan insats har betytt i praktiken under alla dessa år Det har varit ett arbete år ut och år in utan någon möjlighet till avlösning eller ledighet För den familjen har det minsann inte varit något problem med fria lördagar och söndagar eller treveckorssemester under somrarna eller andra förmåner som kommer andra folkgrupper till del,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3213,prot-1962--fk--014
Jag är väl medveten om att ett förbättrat småbrukarstöd enligt reservanternas förslag inte kan åstadkomma några underverk ute i landet Men på samma gång som jag anser det som en rättvisesak att besluta om en förbättring så kanske det också kan tjäna som en uppmuntran för en folkrupp som inte är bortskämd med sådana bevis från riksdagens sida Jag ber därför herr talman att få yrka bifall till reservationen nr 1 vid jordbruksutskottets utlåtande nr 6,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3227,prot-1962--fk--014
Herr SVANSTRÖM (cp),intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3238,prot-1962--fk--014
Herr talman Jag skulle kunna nöja mig med att instämma med de företrädare för reservanterna som här har ställt yrkande om bifall till reservationen Jag har emellertid begärt ordet för att en stämma från de djupa leden skall få göra sig hörd här i kammaren Den värderade förste vice talmannens definition av de djupa leden i ett annat sammanhang för någon tid sedan var den som utan att tillhöra det utskott som behandlat ärendet yttrar sig här i kammaren Man kan emellertid också anse sig tillhöra de djupa leden om man har en personlig kännedom om de människor frågan gäller deras sätt att leva och verka i vårt moderna samhälle,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3242,prot-1962--fk--014
100 Nr 27,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10322,prot-1963--fk--027
Onsdagen den 29 maj 1963 em,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10325,prot-1963--fk--027
Ang skolväsendets centrala ledning m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10328,prot-1963--fk--027
ånyo upplästs verkställdes till en början omröstning genom uppresning Herr andre vice talmannen förklarade att enligt hans uppfattning flertalet röstat för japropositionen,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10331,prot-1963--fk--027
Då emellertid herr Peterson Eric Gustaf begärde rösträkning verkställdes nu votering medelst omröstningsapparat och befunnos vid omröstningens slut rösterna hava utfallit sålunda,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10336,prot-1963--fk--027
Ja  91 Nej  37,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10341,prot-1963--fk--027
Därjämte hade 11 ledamöter tillkännagivit att de avstode från att rösta,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10344,prot-1963--fk--027
Punkterna 7 och 8 Vad utskottet hemställt bifölls,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10348,prot-1963--fk--027
Ång skolväsendets centrala ledning m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10351,prot-1963--fk--027
Föredrogs ånyo statsutskottets utlåtande nr 146 i anledning av Kungl Majts proposition angående riktlinjer för utformningen av skolväsendets centrala ledning m m jämte i ämnet väckta motioner,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10354,prot-1963--fk--027
I propositionen nr 144 hade Kungl Majt under åberopande av bilagt utdrag av statsrådsprotokollet över ecklesiastikärenden för den 29 mars 1963 föreslagit riksdagen att godkänna av departementschefen förordade riktlinjer för utformningen av skolväsendets centrala ledning m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10359,prot-1963--fk--027
Enligt Kungl Majts förslag skulle skolöverstyrelsens och överstyrelsens för yrkesutbildning nuvarande verksamhetsområden läggas under ett nytt ämbetsverk kallat skolöverstyrelsen Till verksamhetsområdet skulle också föras viss yrkesutbildning som för närvarande sorterade under andra verk Beträffande de frågor som berörde yrkesutbildningen på jordbrukets skogsbrukets och sjukvårdens områden hade departementschefen för sin del icke funnit det möjligt att nu framlägga förslag om att överföra dessa till det nya ämbetsverket,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10367,prot-1963--fk--027
I samband härmed hade utskottet till behandling förehaft följande motioner nämlige,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10378,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herr Widén (I 750) och den andra inom andra kammaren av herr Källstad (II 907),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10382,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herr Tage Johansson m fl (1 755) och den andra inom andra kammaren av herr Eskel m fl (II 914),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10387,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herr Wikner m fl (1 756) och den andra inom andra kammaren av herr Lassinantti m fl (II 915),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10392,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herrar Nyman och Stefanson (1 766) samt den andra inom andra kammaren av herrar Westberg och Berglund (II 930),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10397,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herrar Harald Pettersson och Thorsten Larsson (I 767) samt den andra inom andra kammaren av herrar Mattisson och Boo (II 927),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10402,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herrar Per Petersson och Wallmark (I 768) samt den andra inom andra kammaren av herr Nordstrandh och fröken Karlsson (II 929),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10408,prot-1963--fk--027
dels två likalydande motioner väckta den ena inom första kammaren av herrar Wallmark och Nyman (1 769) samt den andra inom andra kammaren av herrar Nordgren och Westberg (II 928),note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10413,prot-1963--fk--027
dels ock en inom andra kammaren av herr Arvidson (II 926) väckt motion,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10418,prot-1963--fk--027
I motionerna I 750 och II 907 hade hemställts att riksdagen i skrivelse till Kungl Majt måtte giva till känna att av motionärerna framförda synpunkter rörande ämbetsverkets tillsynsområde och styrelse måtte beaktas vid den slutliga utformningen av skolväsendets centrala ledning,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10422,prot-1963--fk--027
I motionerna 1 755 och II 914 hade anhållits att jämväl yrkesutbildninge,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10429,prot-1963--fk--027
30 Nr 5,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3053,prot-1964--fk--005
Onsdagen den 29 januari 1964,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3056,prot-1964--fk--005
Ang åtgärder för upplysning om tobaksrökningens skadeverkningar,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3059,prot-1964--fk--005
Det talas också om de betydande kostnader som riksdagen påtagit sig för den aktuella propagandan Det bör då erinras om att stora värden står på spel Jag tror därför inte att man skall låta sig på något sätt avskräcka av dessa propagandakostnader,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3063,prot-1964--fk--005
Jag vill än en gång erinra om den oro som allmänheten känner inte minst med tanke på de rapporter vi nyligen fått från utlandet beträffande tobaksmissbrukets verkningar Denna oro har också kommit till uttryck i flera motioner till årets riksdag i vilka det föreslås ytterligare åtgärder,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3069,prot-1964--fk--005
I detta sammanhang vill jag uttala den förhoppningen att den expertgrupp som medicinalstyrelsen har tillsatt skall arbeta snabbt och effektivt och likaså att den nationalförening mot tobaken som nu skall komma till stånd får en verklig förankring hos folket och blir ett effektivt organ i kampen mot tobaksmissbruket,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3076,prot-1964--fk--005
Jag förstår mycket väl att inte alla genom propagandan kan lockas att sluta röka man får vara tacksam om många genom den kan bringas att minska sitt tobaksbruk,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3083,prot-1964--fk--005
Herr talman Jag vill till slut endast till statsrådet vädja att han ägnar allt möjligt intresse åt denna stora och betydelsefulla fråga vilken enligt mångas uppfattning icke tidigare ägnats tillräcklig uppmärksamhet,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3088,prot-1964--fk--005
Herr statsrådet ASPLING,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3095,prot-1964--fk--005
Herr talman Att mitt svar var kort beror på att det var en enkel fråga som herr Schött här har ställt till mig och riksdagens regler föreskriver också att svaret skall vara kort på en dylik fråga,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3099,prot-1964--fk--005
Jag är enig med herr Schött på många punkter Jag tror att det är viktigt att den kommande upplysningskampanjen är väl förberedd får en effektiv utformning och att den icke minst inriktas på framför allt ungdomen Den expertgrupp som nu är tillsatt där medlemmarna i hög grad representerar en stor,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3105,prot-1964--fk--005
vetenskaplig kunskap och expertis på en rad olika fält tror jag också kommer att arbeta med all den skyndsamhet som herr Schött här önskade,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3112,prot-1964--fk--005
Det är givet att det är viktigt  jag antar att herr Schött håller med mig om detta  att de rapporter om olika undersökningar som nu kommer fram inte bara blir refererade i tidningspressen utan även blir genomgångna av forskare här hemma Det är också forskningsgruppens uppgift att genomgå det material som föreligger på olika håll i världen och därefter göra en sammanställning en dokumentation,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3117,prot-1964--fk--005
Jag säger detta därför att jag tror att det är mycket viktigt med hänsyn till propagandans och upplysningsverksamhetens utformning i fortsättningen Den kommer säkert att vinna mycket på att den grundar sig på de fakta som bl a denna expertgrupp kan komma fram till,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3125,prot-1964--fk--005
Herr SCHÖTT (h),intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3133,prot-1964--fk--005
Herr talman Jag ber att få tacka statsrådet för hans komplettering av svaret som tydligt vittnar om riktigheten av mitt uttalande att statsrådet verkligen har intresse för denna betydelsefulla fråga,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3137,prot-1964--fk--005
Överläggningen ansågs härmed slutad,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3144,prot-1964--fk--005
Vid föredragning av motionen nr 453 hänvisades densamma i vad den avsåge förstärkning av personalen hos JOämbetet till bankoutskottet och i övrigt till bevillningsutskottet,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3147,prot-1964--fk--005
Föredrogos och hänvisades,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3152,prot-1964--fk--005
motionerna nr 454457 till konstitutionsutskottet och,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3155,prot-1964--fk--005
motionerna nr 458522 till statsutskottet,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3158,prot-1964--fk--005
Vid föredragning av motionen nr 523 hänvisades densamma i vad den avsåge,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3161,prot-1964--fk--005
60 Nr 3,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5227,prot-1965--ak--003
Vid remiss av statsverkspropositione,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5230,prot-1965--ak--003
met om utredningsfrågor utan om kampfrågor där det gäller att mobilisera arbetarrörelsens samlade ansträngningar för uppgiften,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5234,prot-1965--ak--003
Allmänt erkänns det att vårt land fortfarande har en mycket ojämn förmögenhetsfördelning och att denna t o m hotar att skärpas bl a genom penningvärdeförsämringen och den starka värdeökningen på aktier fastigheter och tomtmark Men det har hittills varit en offentlig fördom att det i alla fall skett en inkomstutjämning och en rättvisare fördelning i samhället Om man studerar förändringarna i inkomstfördelningen under de senaste tio åren sådana dessa framgår av skattetaxeringarna visar det sig emellertid att dessa påståenden är mycket tvivelaktiga,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5238,prot-1965--ak--003
År 1952 hade inemot hälften eller 483 procent av inkomsttagarna under 6 000 kronor i inkomst och de förfogade tillsammans över 219 procent av hela inkomstsumman alltså nätt och jämt en femtedel år 1962  det senaste år för vilket utförlig statistik är tillgänglig  fanns genom en statistisk nyck exakt samma andel av inkomsttagarna alltså 483 procent under en klassgräns som nu genom bl a inflationen hade förskjutits upp till 10 000 kronor Denna grupp förfogade emellertid nu över en något mindre andel eller 204 procent av hela inkomstsumman Jämförelser av detta slag är svåra att göra exakta Bla har gränsen för deklarationsskyldigheten flyttats uppåt under jämförelseperioden men tar man hänsyn till detta skärps bara den tendens som siffrorna utvisar även om materialet inte bör pressas synes det ge vid handen att inkomstfördelningen under den senaste tioårsperioden blivit mera ojämn i vårt land,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5249,prot-1965--ak--003
Vid denna jämförelse har hänsyn icke tagits till den inkomstutjämnande effekten av skatteoch socialpolitiken vilket man givetvis bör göra Men de anförda siffrorna visar att det är i högsta grad,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5265,prot-1965--ak--003
Tisdagen den 19 januari 1965 fm,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5271,prot-1965--ak--003
ödvändigt att skattepolitiken utformas på ett sådant sätt att en betydande progressiv verkan åstadkommes Den fortgående prisstegringen och försämringen av penningvärdet verkar tydligen så att inkomstoch förmögenhetsfördelningen blir mera ojämn Om denna tendens fortsätter är det nödvändigt att tvärt emot de krav som reses från borgerligt håll skärpa progressiviteten i beskattningen och göra radikala ingrepp i förmögenhetsfördelningen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5275,prot-1965--ak--003
Det kan emellertid inte vara riktigt att på förhand ge slaget förlorat i kampen mot penningvärdeförsämringen Finansminister Strängs tes nyligen upprepad på ABFs budgetstämma och även här i dag att en prisstegring på omkring 3 procent ligger inneboende i systemet d v s skulle vara det pris som är nödvändigt att betala för den relativt höga sysselsättningen är helt obevisad Finansministern kan visserligen hänvisa till den faktiska uträkningen under efterkrigsåren som har präglats av prisstegring men samtidigt måste han vara klar över att hans egen offentligt deklarerade inställning bidrar till att öka förväntningarna om prishöjningar Det är ju också ett faktum att regeringen hittills har avvisat förslag om en skärpt kamp mot inflationen Sådana ansträngningar måste givetvis omfatta hela det ekonomiska fältet och gälla åtgärder mot den kapitalistiska spekulationen i aktier och tomtmark lågräntepolitik ekonomisk planering beskärning av improduktiva utgifter o s v,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5284,prot-1965--ak--003
Ett oundgängligt inslag i denna inflationsbekämpning är en aktiv prispolitik Det är värt att konstatera att alla partier nu visar sig intresserade av detta problem För inte så kort tid sedan var kommunisterna rätt ensamma om att framhäva betydelsen av åtgärder mot prisstegringarna men efter valdagen har intresset glädjande nog spritt sig Finansministern talar i budgetplanen om att prisutvecklingen under det kommande året måste ägnas skärpt upp,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5302,prot-1965--ak--003
Torsdagen den 24 mars 1966,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L222,prot-1966--fk--013
Nr 13 3,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L225,prot-1966--fk--013
Torsdagen den 24 mars,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L228,prot-1966--fk--013
