content,tag
Just som det sista fallet inträffadenmeddelades även att socialstyrelsen förberedern utgivandet av en broschyr somnuppmanar olika myndigheter att slånlarm så snart misshandeln blir kändnDetta initiativ är självfallet välkommetnmen ännu väsentligare förefaller detndock vara att man förebygger misshandeln Föräldrarna måste få veta att samhälletn inte tolererar att ett barn misshandlasn utan att samhället då ingripernmot föräldrarna till barnets skydd Baranvetskapen härom torde verka förebyggande,seg
Den undersökning som riksdagen uttalatn önskemål om avsåg givetvis snabban praktiska åtgärder Det skulle hanvarit värdefullt om vi hade kunnat fånveta när dessa åtgärder kan väntas Vidaren skulle det ha varit värdefullt om vinhade fått höra något om vad som gjortsnför att tillmötesgå riksdagens önskannom anlitande inte bara av medicinsknoch psykologisk expertis vid undersökningenn utan även av sociologisk,seg
Slutligen kan noteras som anmärkningsvärtn att den undersökning somnriksdagen begärde i början av maj intenförrän nu påbörjats I måndags medde,seg
Statsverkspropositionen m mnlades i sista TVaktuellt att till ordföranden i kommittén utsetts professornRolf Zetterström Ännu i tisdags kundenvid förfrågan hos medicinalstyrelsenningen upplysning lämnas om vilka somningick i den utsedda kommittén Förstni går meddelades på en ny förfrågannatt kommitténs ledamöter under dagennhade utsetts,seg
Jag ber att få summera Riksdagennhemställde den 5 maj 1965 om en undersökningn med sikte på praktiska åtgärdern beträffande barnmisshandelnSärskilt under hösten rapporteradenpressen att antalet fall av misshandelnökade oroväckande Den 1 oktober gavnregeringen medicinalstyrelsen i uppdragn att verkställa en undersökningnDen 16 januari 1966 skildrade tidningarnan ytterligare ett fall av misshandelnmed dödlig utgång Den 19 januari tillsattesn den kommitté som skulle undersökan möjligheterna att genom praktiskanåtgärder förhindra barnmisshandelnMan skulle alltså undersöka de praktiskan åtgärderna att förhindra vad somnredan inträffat,seg
Herr talman Jag nödgas sluta mednkonstaterandet att detta tidsschema görnett beklämmande intryck,seg
Herr talman Bland det mycket betydanden arbetsmaterial som vi har attnta del av när riksdagen samlas på nyttnfinns också en berättelse från riksdagensn revisorer över deras granskningnav statsverkets tillstånd styrelse ochnförvaltning som rubriken lyder i all sinnhögtidlighet Denna berättelse remitteradesn redan förra veckan till vederböranden utskott och de behandlade ärendenan kommer så småningom tillbaka tillnriksdagens prövning efter utskottsbehandlinge,seg
Jag har under de senaste åren haftnförmånen att tillhöra statsrevisorernanett uppdrag som jag lämnade nu vid årsskiftetn Jag vill därför i remissdebattenntrots att remiss redan har skett knyta,seg
Ang vissa mig så mycket jord utan skött den lilla jordbit jag har så gott jag,seg
Om herr Månsson verkligen har intresse av att som hannpåstår landets jordbrukarestam uppehålles så måste han tänka på attnicke den näringen får behandlas som en blindtarm till Sveriges övriganräringar Vi jordbrukare begära åtminstone gör jag det att få blinlika berättigade och lika behandlade som andra medborgare och ingentingn annat och så länge jag har den åsikten kan jag protestera ochnöppet se var och en i ansiktet som vill påstå att jag för mig självnoch för den sambhällsgrupp Jag tillhör vill skaffa mig oberättigadenfördelar på andras bekostnad,seg
Herr Lindman Herr talman Jag skulle vilja begagna willfälletn att tacka herr Månsson för den komplimang som han riktadentill mig och som jag för egen del skulle kunna returnera till honomnJag vill säga liksom jag tror mången i denna kammare att man i herrnMånsson alltid finner en man som söker sanningen Det är emellertidn klart att man under sitt sanningssökande understundom kan komman på sned och det kan väl hända oss litet var Säkert vill inte hellernherr Månsson säga att icke även han kan råka ut för att som mannsäger hugga 1 sten någon gång,seg
Följer man hans resonemang här då han ordar om exportindustriern småbrukare hantverkare och storbönder så låter det mycketnnaturligt att om man producerar spannmål till högre pris genom attnman har tullskydd så kostar det mera levnadskostnaderna stiga ochnsåledes också exportvarorna varmed betalningen skall ske För närvaranden ha vi spannmål i Sverige men om vi icke hade tillräckligtnmed sådan här så skulle saken te sig annorlunda Herr Månsson vetnatt råg och vete betalas av staten med 39 respektive 41 kronor pernhundra kilogram Alltså köpa vi upp de svenska jordbrukarnas sädntill det priset Samtidigt säger bevillningsutskottets ordförande attndet argentinska vetet kostar här i Sverige 60 kronor Då tillåter jagnmig fråga herr Månsson Är det icke bättre att vi ha säd i Sverigentill 41 kronor än att vi måste importera från Angentina och betalan60 kronor Genom att man har det ordnat på detta sätt bli ju framställningskostnadernan på alla dessa produkter billigare än eljest Attnvi ha det på detta sätt beror på att man under kristiden och tidigarengenom tullskydd och andra åtgärder sökt driva upp brödsädesproduktionenn i detta land,seg
Antag nu att man som herr Månsson synes vilja göra lämnarnde s k större jordbruken vind för våg och icke bryr sig om att taganhand om dem som förut Jag vill då först fästa uppmärksamhetennpå att det är de större jordbruken som det nu gäller ty den verkligen småbrukaren äter upp den säd som han producerar i sitt egetnhushåll varför alltså det som skall reserveras för arbetarna och dennövriga icke sädesproducerande befolkningen måste komma från jordbrukaren som ha något överskott att lämna Låt oss alltså antaga attnbönderna icke få det skydd som de anse vara rättmätigt och vilketnvore en ersättning för det underskott som kan uppkomma genom lägrenpriser på den utländska marknaden hur går det då Då blir natur,seg
Herr Andersson i Tungelsta som anförde Herr talman Då man såvälnfrån motionärernas som utskottsmajoritetens sida syftat till att begränsa rättenn tillfri bärplockning har man framförallt motiverat detta med att dennanfråga nu skulle ha kommit i ett alldeles nytt läge Man har sagt att detnfinns så mycket människor ifrån städer och andra samhällen som resa ut ochnskövla bärmarkerna ute i bygderna Jag känner ganska väl till hur detnförhåller sig med denna sak i trakten kring Stockholm Jag vet mycket välnatt stockholmarna i stor utsträckning resa ut i bil och buss till skogarna ochnplocka bär men denna skövling av bärmarkerna från stadsinnebyggarnasnsida har icke i något fall som jag känner till varit av sådan beskaffenhetnatt jordbrukarna berövats möjligheten att skaffa sig sitt husbehov av lingonnDet har åtminstone icke varit fallet i de trakter där jag hör hemma Jagnvet ju att det någon gång förekommit att man vid dessa färder farit framnute i markerna på ett sätt som man måste reagera emot,seg
Det är ju en mycket ringa del av dessa bär som tillvaratagas utav industrisamhällenasn och städernas invånare Det är alltjämt så att det är de fattigasten ute på landsbygden som genom bärplockning skaffa sig ett litet tillskottn till sin försörjning Att hindra människor från städer och andra samhällenn från att resa till skogarna och plocka bär utan att på samma gångnberöva landsbygdens folk den fria bärplockningsrätten torde vara praktisktntaget omöjligt,seg
Under debatten här på förmiddagen har det från flera talares sida starktnpoängterats att vad man här framförallt åsyftar det är att möjliggöra för denmindre jordbrukarna att få behålla sina skogsbär Det skall förhindras attnde berövas dem av inbyggare i städer och andra samhällen I verkligheten ärndet väl så att det är de mindre jordbrukarna och med dem jämställda ute i,seg
Herr Andersson i Vigelsbo Herr talman Herr Lövgren har ansett signböra tacka herr statsrådet och chefen för socialdepartementet för det svar hannfick Jag anser mig pliktig att i min tur framföra ett tack till herr Lövgrennför att han fört på tal denna enligt min mening synnerligen viktiga fråga angåenden den illojala konkurrense,seg
När jag i protokollet tog del av herr Lövgrens interpellation kom jag underfundn med att stora stycken av denna interpellation skulle ha kunnat tillämpasnpå frågan angående färgning av margarin Det är ju också en form avnillojal konkurrens och jag ber att få tacka herr Lövgren för att han fört dennan fråga på tal Jag hoppas att herr socialministern när han finner sig föranlåtenn att ingripa i här berörda spörsmål också har sin uppmärksamhet riktadn på margarinfärgningsfråga,seg
Det skulle ju varit bra att ha ett stycke färgat och ett stycke ofärgat margarinn till hands som demonstrationsmaterial Jag tror att ett sådant demonstrationsmaterialn på ett mycket effektivt sätt skulle belyst olikheterna,seg
Jag ber emellertid herr Lövgren att få tacka,seg
Herr Lindskog Herr talman När jag hörde socialministern yttra sig ochnhörde herr Lövgren tacka honom och visa sina flaskor kunde jag inte motstån frestelsen att erinra om en liten episod som hände för några år sedan dånjag i konstitutionsutskottet tillåtit mig att göra anmärkning mot ett lån somnhade lämnats till ett skönhetsinstitut Jag påvisade då från denna talarstolnatt precis dessa illojala metoder hade använts av detta skönhetsinstitut somnfått stöd från statens sida ,seg
Jag har begärt ordet blott och bart för att säga att jag på grund av dennanmin då framförda anmärkning gång på gång blivit föremål för rätt så skarpanangrepp från olika håll Senast vid årets dechargedebatt nämndes det från ettnhåll att jag älskade pikanterier eftersom jag tagit fram frågan om detta skönhetsinstitutn som på detta sätt fått stöd från statens sida fastän det bevisligenn tillämpade illojala affärsmetoder,seg
Jag har herr talman använt detta tillfälle för att uttala den jag kanskenskulle säga förhoppningen om också inte den förväntan att de angrepp somnmot mig så många gånger ha riktats för denna sak hädanefter kanske kommanatt upphöra,seg
Herr Vougt Herr talman Det förvånar mig att herr Lindskog i dettansammanhang uttalar att det skönhetsinstitut som för några år sedan förekomn i konstitutionsutskottets handlingar skulle bevisligen ha använt illojalanmetoder Det är mig inte bekant Men jag vet att den gången gällde det attnförhindra betydande avskedanden inom firman Det var således ett arbetslöshetsproblemn som det gällde då och ingenting annat,seg
Herr Lindskog Herr talman Jag vill endast tillägga att jag vid ifrågavaranden tillfälle stod i denna kateder och med en flaska i handen utförligt bevisaden och sedan för socialministern också visade hurusom illojala affärsmetodern hade använts,seg
Det förefaller dock vara rätt rimligt att innan ett statsunderstöd lämnas åt,seg
Svar å interpellation (Forts)npå humbug av den art jag åsyftat i min interpellation Jag tror att om denlojalt arbetande affärsmännen och fabrikanterna sluta sig samman i syfte attnskapa renare och redbarare reklammetoder kommer den här humbugsflorannatt minskas och det svenska folket att bli mindre uppskörtat än vad det nunblir av alla dessa humbugsfirmor,seg
Svar på interpellation (Forts)nförhållanden icke låter ägarna tillgodogöra sig dessa värden De kunna icke utnyttjan dem Enligt vad statsrådet i sitt svar angivit försöka de att på det enaneller andra sättet taga ut litet mera men de ha fått bakslag Det skulle varanmycket tacknämligt och på samma gång rättfärdigt om denna fråga kundenfå en sådan lösning att skogarna återfördes till de gamla ägarna eller omnde tidigare tillhört kronan eller allmänningar till dessa Enligt vad man kannfinna från Dannemora finns det där troligtvis en del gamla bondskogar somnockså följt med,seg
Jag ber ännu en gång att få framföra mitt tack och hoppas att man en gångnskall få erfara att det blir rättvisa på detta område Det tarvas verkligen attnfrågan blir löst på det sätt som rättsmedvetandet kräver Som jag ser på sakennmåste dessa bondskogar gå tillbaka till sina ägare,seg
Ang ändring i jorddelningslagen m m (Forts)nsom här kunna komma att ske Jag har den känslan att skogsbrukets problemn icke blivit tillräckligt beaktade i detta sammanhang och att de fördelarnsom man vill bereda jordbruket i alltför stor utsträckning komma att skadanvår lika viktiga näring skogsbruket,seg
Då saken emellertid redan är avgjord får jag nöja mig med en vädjan tillnjordbruksministern att se till att den varsamhet som han har utlovat vidnhandläggningen av dylika frågor även kommer att besjäla de män som fånsig uppgiften anförtrodd att verkställa de förrättningar som detta lagförslagnförutser,seg
Herr talman Jag har intet yrkande,seg
Herr Andersson Gustav Emil Herr andre vice talman När jag hörde herrnBjörkmans yttrande kunde jag inte underlåta att komma med en gensaga Jagnbor själv i en utpräglad småbrukarbygd med små skogsarealer men det harnallmänt omvittnats från skogssakkunnigt håll att uttaget av gagnvirke pernhektar blir lika stort i välskötta småbondeskogar som i de stora bolagsskogarnanFör en del år sedan gjordes en undersökning i två län nämligen Uppsala länndär det finns rätt många storbolagsskogar och Kronobergs län som är ettnav de mest utpräglade småbrukarlänen Det visade sig att av den samladenskogsarealen var det uttaget förhållandevis mera gagnvirke i Kronobergs lännän i Uppsala län Detta visar att småbondeskogsbruket kan väl hävda signmot storskogsbruket när det förra sköts på rätt sätt som numera i allmänhetn sker Av herr Björkmans resonemang måste man ovillkorligen draga dennslutsatsen att han menar att det är viktigare att bolagen få behålla sinanstora skogar än att mindre jordbrukare få litet mera skog för att kunnanexistera på sina i övrigt inte fullständiga jordbruk Det går ju inte att skapansådana familjejordbruk överallt i skogsbygderna utan det måste bli kvarnen del mindre gårdar vilkas ägare skaffa sig inkomster utanför gårdarnanoch det sker då i regel i skogarna genom skogsarbete eller körning Även om denha tillräckligt med skogsmark händer det ofta att de kunna hinna med mernarbete än avverkningen i egen skog Det är väl att de finnas för att avverkani bolagsskogarna Men skulle alla de ofullständiga jordbruk som kunna blinnågot så när självförsörjande genom tillförsel av mera skog inte få någonnsådan bli de så ofullständiga att ägarna måste lämna dem och det blir en avfolkningn just i och omkring storskogsbruket Då kan man fråga sig vem skallnutföra arbetet i dessa stora skogar när man inte längre har de personer somnförut haft rikligt arbete där till både bolagens och sin egen fördel De ha haftnen inkomst där vid sidan av sitt lilla jordbruk och sin skog,seg
Jag menar att bolagens förespråkare här göra sig skyldiga till en fullkomligtn felaktig syn på frågan då de vilja försöka behålla eller om möjligt utvidgan de stora skogskomplexen Följden blir att dessa trakter avfolkas mycketn hastigt Då uppstår det stora svårigheter för de stora skogsbolagen att avverkan virke och framforsla det Från det blandade småskogsbruk och det litetnstörre godsägarjordbruk som jag närmast känner till är det allmänt omvittnatnatt det är en mycket stor fördel att det finns småbrukare omkring de störrengodsägarskogsbruken Jag tror att detta gäller i ännu högre utsträckning omnde stora bolagsskogarna Om det blir en ökad avgång bland dem som arbetatni skogarna om vintrarna medför det säkerligen stora svårigheter För att hållankvar en säker tillgång av arbetare måste det finnas mindre jordbruk omkringndessa skogar Om de som naturligtvis herr Björkman och hans meningsfrändern önska bara skulle ha det lilla jordbruket och inte alls någon skog  sådanan synpunkter ha många gånger kommit fram från det hållet  skulle denbli helt beroende av bolagen Jag tror inte att det vore någon önskvärd utveck,seg
Interpellation (Forts)nkrigskonjunkturskatt för år 1943 om obegränsad skattskyldighet för realisationsvinstn som uppkommit genom överlåtelser vilka skett efter promemoriansn publicering  i varje fall beträffande fastigheter samt aktier i fastighetsaktiebolagn och andelar i fastighetsföreningar  giva ett bestämt beskednom herr statsrådets inställning beträffande sådan lagstiftning och om herrnstatsrådet anser att den bör genomföras dess omfattning och den tidpunktnfrån vilken den utvidgade skattskyldigheten skall beräknas så att nu råda,seg
de rättsosäkerhetstillstånd undanröjesnDenna anhållan blev av kammaren bifalle,seg
den då det nu ser ut att bli en kostnadsminskning,seg
Herr ERIKSSON EINAR (kort genmäle)n Herr talman Jag har inte anledningn att betvivla herr Wehtjes ärligansträvan när det gäller att klara bostadsförsörjningenn inom de företag som hannöjet att ha honom till ledare och chefnJag förmodar att jag inte uttalade mignpå det sättet över huvud taget utan närnjag talade om högern och folkpartietnframhöll jag att det är inte riktigt närnman vill göra gällande  som manntycks göra åtminstone i propagandan natt en annan bostadspolitik här i landetnskulle ha förhjälpt oss ur den bristsituationn som vi för närvarande befinna oss i,seg
Därmed har jag också besvarat herrnMannerskantz replik eftersom han sägern Vi vilja icke slopa de nuvarandenförmånerna i form av statlig subventioneringn till barnfamiljerna vi vilja endastni viss mån begränsa den Men om manni ett utskottsutlåtande säger att en annann bostadspolitik skulle ha försatt ossni ett bättre läge då måste detta tolkasnså att hela den statliga bostadspolitikennär orsaken till bristläget i dag,seg
På framställning av herr talmannennbeslöts att den fortsatta överläggningen införevarande fråga skulle uppskjutas tillnaftonsammanträdet,seg
Herr TALMANNEN anförde Efternsamråd med andra kammarens talmann och talmanskonferensen får jagnbeträffande arbetets ordnande undernåterstoden av vårsessionen meddela attnsåvitt nu kan bedömas plena med kamrarnan komma att hållas alla vardagarnmed början kl 11 förmiddagen I morgonn onsdag är det icke avsett att hållankvällsplena övriga dagar komma sådanan plena att anordnas i den mån arbetetnså kräver,seg
föreslagit överflyttning av hela det obligatoriskan skolväsendet eller av grundskolansn högstadium till staten ellernlandstingskommunerna,seg
Vad som egentligen skall överlåtas tillnstaten och landstingen kan vara svårtnatt fastställa och såväl utskottet somndepartementschefen har invändningarnmot vissa överföringar till landstingennDär nämner utskottet som exempel dennaktuella diskussionen om polisväsendetsnförstatligande samt 1961 års riksdags beslutn om provinsialläkarväsendets överföranden till landstingen och den signaleraden ändringen av huvudmannaskapet förnmentalsjukvården Sedan konstaterarnman både från departementschefens ochnutskottets sida att det är sådana storansaker som landstingen kommer att sysslan med att man inte anser att de skullenkunna ta hand om mera,seg
Detta är en synnerligen intressant synpunktn Jag tycker att den på sätt och visnär mycket egendomlig Om man skullenkomma till uppfattningen att landstingenn är lämpade för en viss uppgift  kannman då motivera ett nej med att de harnså mycket att göra redan nu att de intenkan ta på sig mera Skulle det inte varanmera logiskt att säga att om en uppgiftnlämpar sig för landstingen så borde mannbygga ut deras verksamhetsfält,seg
Det skulle vara rätt intressant att fånhöra vad man skulle säga från regeringspartietsn sida när vi diskuterar en fråganom staten skall handha eller inte handhanen viss verksamhet och vi stannar vidnskilda uppfattningar om vi skulle komman med argumentet att staten redan harnså mycket att sköta om att man intenkan överföra mer till den Det kanskenblir tillfälle att återkomma till detta senaren Jag anser att den motivering somnman fört fram inte är bärande Om ennarbetsuppgift lämpar sig för landstingenn finns det möjlighet att bygga ut derasn verksamhet,seg
Utredningar har visat  och jag villnunderstryka det  att det inte är klarlagtn hur kommunerna egentligen skallnarbeta och det är väsentligt som departementschefenn har sagt att detta skallnutredas Det gäller den enhetliga type,seg
Departementschefen har också sagtnatt för egen del har jag också kommitntill uppfattningen att tvångsåtgärder innuvarande läge inte är påkallade Mannkan inte undgå att fästa sig vid just ut,seg
Slutligen skulle jag vilja säga någotnom ett av de stora frågetecknen ochndet gäller frivilligheten vid denna sammanslagningn Från de flesta remissmyndighetersn sida har ju starkt understrukitsn att sammanläggningen bör genomförasn endast på därom av berörda kommunern frivilligt gjorda framställningar,seg
Med kommunikationernas fortskridanden utveckling kommer befolkningen attnbli alltmer rörlig Detta har bl a påvisatsn i en generaliserad bild som mannfinner i indelningssakkunnigas betänkanden Där omnämnes olika epoker inkommunikationernas utveckling  hästskjutsepokenn med 5 kilometers förflyttningn i timmen cykel och den tidigarenbilepoken med 20 kilometer samt dennnuvarande epoken med 50 kilometern0 S v Detta medför att det uppstår förflyttningarn på det sätt som herr Petterssonn påpekade Många människor tyckernatt de inte alls behöver flytta för att denarbetar i eller har kontakt med en tätortn De kan fortfarande stanna kvar pånlandsbygden eller rent av  om denbor i tätort  flytta den andra vägenntillbaka till landsbygden igen Rörlighetenn kommer också att medföra att mannflyttar oftare och därmed får man i allmänhetn inte någon starkare kontaktnmed kommunen Rörligheten kommernalltså att medföra rätt stora förändringarn i olika avseende,seg
av primärkommuner Han säger att ennutredning bör göras rörande alla problemn som sammanhänger därmed Mennser vi på indelningssakkunnigas ställningstaganden så säger de att riksdagennsom en första åtgärd bör beredas tillfällen att avge ett principuttalande i frågan om införande i 1953 års kommunallagn av en enhetlig typ av primärkommunern Indelningssakkunniga har alltsånförklarat att detta borde vara den förstan uppgiften Men det har inte fastställtsnhär utan skall i stället bli föremål förnutredning i efterhand,seg
Jakten inte får bedrivas annat än på det eller det sättet annars faller den under Om humanitärnstrafflagsbestämmelserna för djurplågeri Jag har verkligen kommit i kon pj jakt nmntakt med ett par hyggliga yrkesjägare och fått lära mig en del saker om vad  (Forts)nde anse för fair play och motsatsen i fråga om jakt De ha sagt att det före nkommer en mängd onödigt djurplågeri under jakten TI så fall skulle man väln1 Jaktstadgan kunna specificera vad som av det som praktiseras under jaktnmåste anses för djurplågeri så att man således skulle kunna lättare komma åtndetta genom strafflagen Som exempel på dylika metoder som borde varanotillåtna skulle jag vilja nämna att skjuta på måfå på ett djur utan att detnfinnes någon större sannolikhet för att man träffar så att det verkligen stuparnoch slipper lida kval Likaså borde det vara förbjudet att skjuta bakifrånnNågonting som inte heller skulle få förekomma är drevjakt Dessa jägarensade att en hedervärd jägare föraktar drevjakten och absolut skulle neka tillnatt vara med om sådana tillställningar där man med hundar och drevkarlarndriver fram en massa villebråd som sedan skjutes ned på måfå Det blir baranen ren djurisk slakt som inte fyller något förnuftigt samhällsbehov Det varnf ö en hel del sådana saker som dessa jägare räknade upp och av vilka jag nunframdragit tre exempel Alla borde de nämnas i stadgan och jag föreställernmig att utskottet inte bör ha några invändningar att göra mot en sådan sak,seg
Mitt andra yrkande innebär en effektiv begränsning av nöjesjakten Utskottetn har sagt att det är svårt att skilja mellan nöjesjakt och icke nöjesJaktn Det kan ju vara riktigt men man kan i alla fall förbjuda jakt som tillställesn enbart för nöjes skull Det förekommer t ex stora jaktpartier som gensig av långt från hemorten inte för att skjuta till husbehov eller driva jakt pånegna ägor Jakter arrangeras 1 fjällen i havsbandet och i de stora skogarnanoch dit fara stora jaktpartier från huvudstaden och andra orter vilka jaktpartiersn deltagare endast för nöje skull resa bort för att skjuta med andra ordnplåga djuren och detta sker utan något annat förnuftigt ändamål än för attnutgöra ett bidrag till mänsklighetens bibehållande även på höjderna i ettnvisst medeltidsbarbari som detta egentligen är Nöjesjakten är ju en kvarlevanfrån medeltiden en kvarleva som det visserligen är svårt att utrota men somnman 1 alla fall bör försöka finna vissa gränser för så att de ännu rådandenbarbariska förhållandena avlöstes av bättre,seg
För det tredje har jag yrkat att i varje fall en väsentlig avlysning av nöjesJaktenn från kronans marker skulle föreskrivas I det avseendet har ju kronann1 sin hand att säga att dess mark inte står öppen för sådan nöjesjakt ty dennan har som jag säger intet förnuftigt ändamål Den bara bibehåller ett barbarin i nationens medvetande och det bibehålles genom de högre och mera ledanden samhällsklasserna som ägna sig åt sådana nöjen vilka inte borde fånvara nöje,seg
Jag yrkar således bifall till motione,seg
Herr Sederholm Jag kan fatta mig ganska kort efter den jag vågar säganmilda kritik som utskottets utlåtande här har varit utsatt för Denna mildhetn utgör ju egentligen ett erkännande av styrkan hos de skäl som utskottetnanfört för sitt avslagsyrkande De försök som motionären här har gjort attnprecisera till att börja med direktiven för en förändring av jaktlagstiftningenntorde inte vara sådana att man egentligen kan tänka sig att få in dem i ennlag eller jaktstadga Det kräves ju vida mer distinkta formuleringar än attnt ex förbjuda drevjakt eller att skjuta ett djur bakifrån eller under sådana förhållandenn att man inte har sannolikhet för att döda det Skulle sådant vara inlag förbjudet komme det ju att medföra oövervinneliga svårigheter i lagtilllämpninge,seg
Han har icke bestritt att om lagen nu antages och det visade sig Ang utvidgadnatt de nuvarande anstalterna icke vore tillräckliga utan nya sådana be ov BTnhövde byggas en kungl proposition om en ny anstalt skulle bliva följ behandling avnden av lagens antagande En sådan proposition kan riksdagen ej under alkoholisternlåta att bifalla om den föreliggande lagen antages Det är just den (Forts)nsaken som gör att jag för min del har anfört reservation Jag ansernför min del alldeles uteslutet att under de närmaste åren någon ny byggnadn för ändamålet kan komma i fråga och därför herr talman vidhåller,seg
jag mitt yrkande,seg
Herr Petrén Alfred Endast ett par ord Greve Spensnnämnde i sitt första anförande att tillgången på platser för tvångsinterneringn av alkoholister var otillräcklig Så är icke förhållandet Allantill statens alkoholistanstalt anmälda hava sedan återflyttningen tillnVenngarn ägt rum omedelbart kunnat mottagas Högsta beläggningssiffrann på Venngarn har varit 104 vilket är föga över den normala beläggningenn Men anstalten kan betydligt överbeläggas och under dennanmånad har det för övrigt visat sig en nedgång antalet har nämligennminskats med fem sedan den 1 april och nu kommer en tid då utskrivningarnan bli talrikare ty utskrivningar äga framför allt rum under denårstider då det är lättare att anskaffa arbete Vidare är det så att ennav de erkända anstalterna den vid Lerjeholm icke är mer än till hälftennbelagd,seg
Huruvida på grund av lagens utvidgning  den bästa tidpunktennför dess promulgerande lägges ju i Kungl Majts hand att bedöma ndet kan behövas några nya anstalter beror såsom redan framhållits avnutskottets ordförande helt och hållet på huruvida det på annat sätt kannordnas för dem vilka upprepade gånger hava recidiverat och därförnpraktiskt kunna betraktas såsom oförbätterliga På grund av lagensnpreventiva verkan som ju längre den får verka kommer att allt merangöra sig gällande blir med åren antalet oförbätterliga proportionsvisnstörre bland de intagna och i den mån det på annat sätt ordnas för dessankomma platserna på statens alkoholistanstalter att bättre räcka till Indet hänseendet har utskottet uti sitt andra betänkande frånsett att utskottetn tillstyrkt överflyttning av alkoholister till Svartsjö i större utsträckningn än hittills varit tillåtet också pekat på möjligheten av att inframtiden lösa frågan om de oförbätterliga alkoholisternas omhändertaganden i samband med de arbetshem som skola inrättas jämlikt fattigvårdslagensn 33  Under sådana förhållanden och då det är lagt inKungl Majts hand att besluta om tidpunkten för lagens trädande inkraft hemställer jag om bifall till utskottets hemställa,seg
Efter det överläggningen förklarats härmed slutad gjordes enligtnföreliggande yrkanden propositioner först på bifall till samt vidare pånavslag å vad utskottet i det under behandling varande utlåtandet hemställtn och förklarades den förra propositionen vilken upprepades varanmed övervägande ja besvarad,seg
Herr Gardell i Gans Herr talman Jag kunde ha nöjt mig med att instämman med den föregående talaren Jag vill emellertid också framhålla attndå endast 48 Zz av delägarna i marken kunna påföras kostnader för utdikningnså ha de icke kunnat betala dessa kostnader Det finns vidare ingen beräkningsgrundn Man vet inte hur man skall beräkna då en stor del av båtnadsJordenn är borta Man vet inte hur uttaxeringen skall ske Saken är synnerligenn behjärtansvärd och en proposition skulle vara mycket välkommen J agnber att helt få instämma med föregående talare,seg
Om man sålunda kan vara överens i princip om detta så har man kommit innpå två spörsmål vid utskottsbehandlingen av ärendet Det ena rör vem somnskall taga hand om användningen av den tekniska spriten och det andra gällern hur stor kvantitet skall få komma till användning för dels teknisk spritndels inblandning i bensin Man har i den kungl propositionen som utskottetni den delen följer gått in för att Vin och spritcentralen skall hava hand omnden tekniska spriten och även den sulfitsprit som skall användas för inblandningn i bensin Mot denna uppfattning skulle jag för min del sätta starkt infråga huruvida det är lämpligt att just Vin och spritcentralen tar hand omnförsäljningen av den tekniska spriten och den som skall användas i bensinennLäser man i den kungl propositionen de erinringar som blivit gjorda mot dettan så finner man ju allra främst kontrollstyrelsen som väl borde vara det ämhetsverkn som framför andra skulle vara sakkunnigt på detta område och kunden hava en mening vilken man borde kunna hörsamma och observera Kontrollstyrelsenn säger på sidan 98 i den kungl propositionen att den anser överväganden skäl tala för att ett särskilt partihandelsorgan för handeln med skattefrin sprit skall finnas och den styrker detta med uttalanden om det stora intressen som det nuvarande bolaget har visat och den handlingskraft som detnvisat vid utövandet av sin verksamhet för avsättning av teknisk sprit och utökningn av de områden där teknisk sprit skall kunna användas Och den sägern att erfarenheten från de gångna åren hade med all tydlighet visat attndet är oundgängligt att försäljningsorganet med oavlåtlig uppmärksamhetnföljer med teknikens utveckling och städse är redo att ingripa för att ställantill rätta eventuella missgrepp på detta område Kommerskollegium uttalarnsig också i samma riktning Och när man läser vad Vin och spritcentralennsjälv har sagt så finner man att Vin och spritcentralen ju icke med någonnöverdriven förtjusning går att mottaga detta uppdrag Den uttalar visserligenn att den är villig att söka fylla den plats som partihandelsorgan för skattefrin sprit som avsetts i betänkandet men den menar att åtskilliga praktiskansvårigheter kunna möta i tillämpningen eller något i den riktninge,seg
För min del herr talman skulle jag vilja säga att när man nu går att regleran på detta område och överlämnar till Vin och spritcentralen eventuellt omndet blir riksdagens beslut att göra detta borde man besinna sig ett tag ochnfråga sig om det är nödvändigt att göra ett starkare ingrepp i den enskildennäringsidkarens verksamhet än vad nöden kräver Skall man överhuvud tagetn onödigtvis inskränka på den enskilda företagsverksamheten Det partinjag företräder i riksdagen håller på att man skall söka uppmuntra den enskildan företagsverksamheten i stället för att på något sätt lägga hinder i vägenn för den Detta är ju ett skäl för mig som kraftigt talar för att mannskall låta den som har arbetat med stort intresse på att söka vidga användningenn av teknisk sprit hålla på med detta då man därmed icke gör någonnsom helst den ringaste skada Ty även i ett sådant partihandelsbolag är detnju meningen att Kungl Majt skall tillsätta personer uti styrelsen så att denutgöra majoritet Man skapar därigenom endast denna känsla för att detnär ett företag där de ledande kunna lägga ned alltfort hela sin energi och sinnkraft och verksamhet Detta företag har upparbetat en marknad för den tekniskan spriten som är av mycket stor omfattning och som vilken som helst avnkammarens ledamöter kan glädja sig åt att det gjort Ty om vi kunde utökananvändningen av den tekniska spriten för motorer och andra ändamål i störrenoch större omfattning så ginge vi därmed bara till mötes vår egen önskan attnskapa fram avsättning för en produktion som finnes inom landet Man kannt ex bara för att angiva en siffra tala om att när detta företag började mednsin verksamhet eller i början av dess verksamhet fanns det 1000 detaljhand,seg
