content,tag
Nr 48 16 Måndagen den 13 juni f m,note
Fredagen den 15 april IS,note
Nr 24,note
Ang förbudnmot detaljhandeln mednrusdrycker,note
(Forts),note
Fredagen den 28 juni 1946 im Nr 30 25,note
Åtgärder till främjande av bostadsförsöriningen (Forts)nserligen ned hyrorna något men dessa blevo aldrig så låga att de motsvaradenden allmänna levnadskostnadsnivåns index Även år 1939 var bostadskostnadsindexn räknat med 1914 som basår högre än allmänna levnadskostnadsindex,note
Nr 108,note
Tisdagen denn4 april 1978,note
Om följderna avnmellanölsförbudet,note
 3 Om följderna av mellanölsförbudet,note
Överläggningen var härmed slutad,note
Lördagen den 12 maj f m 25,note
Nr 31,note
Anslag tillnbefrämjandenav den andliganvårdennvid arménn(Forts),note
Onsdagen den 13 mars 1963 fm,note
Nr 10 31,note
Ang utvecklingen i den europeiska marknadsfrågan m m,note
Ang fortsattntillämpningnav lagen omnarbetstiden ånsvenskanfartygn(Forts),note
Nr 43,note
74 Torsdagen den 31 maj f m,note
Måndagen den 29 maj 1967 fm,note
Nr 34 11,note
Ang den ekonomiska politiken m m,note
Onsdagen den 19 maj 1954 fm,note
Ang prisreglerande åtgärder på jordbrukets område m m,note
Nr 21 173,note
Lördagen den 19 mars 1938 Nr 21 25,note
Ang statens sinnessjukhus avlöningar (Forts)nJag skulle emellertid vilja vädja till dem det vederbör och till statsutskottetnfastän jag medger att jag icke kan finna någon avoghet från deras sida emotnatt man skall tillgodose sjukvårdspersonalens intressen jag skulle vilja vädjantill er alla och envar att när sådana här frågor i framtiden komma upp tänkanpå de sämst ställda sjuksköterskorna,note
Fru Östlund och fröken Hesselgren instämde häruti,note
Angnriksbankensnstyrelse ochnförvaltning,note
(Forts),note
Nr 42,note
82 Lördagen den 7 maj e m,note
Torsdagen den 28 maj 1970,note
Nr 30 65,note
Ang pressetiska frågor,note
5 Första kammarens protokoll 1970 Nr 30,note
I detta anförande instämde fru Wallentheimn (s) och herr Nyquist (s),note
Fredagen den 29 maj 1970,note
Nr 31 23,note
Ekonomisk debatt,note
Onsdagen den 11 maj e m 61 Nr 35,note
ständigt har hand om diariet Han skall under alla omständigheter föra Lagförslag omnsin dagbok och genom att göra den litet vidlyftigare får han i den in allt viga fanansom behöver stå i protokollet Dagboken kompletteras med den ingivna hand fustscker förnlingen skuldebrevet eller köpebrevet och ifall det behövs någon anteckning landet m mnom ett intyg som bifogats eller om en upplysning som lämnats t ex att  (Forts)nsäljaren eller inteckningsutställaren är ogift så göres denna anteckning på,note
14 Nr 31 Onsdagen den 26 april,note
ÅN iieen till tjänstledighet för fullgörande av riksdagsmannauppdragnorts,note
Nr 109nOnsdagen den,note
30 oktober 1974,note
Allmän egenpen,note
sion m m,note
sten av barn samt rätten till barntillägg från folkpensioneringen upphördenförst då barnet uppnått 18 år i enlighet med vad i motionen anförts,note
Utskottet hemställde,note
att riksdagen skulle,note
1 med anledning av följande motioner nämligen,note
a) 1974158,note
b) 1974206,note
c) 1974410,note
d) 1974677,note
e) 1974681,note
f) 19741296ni skrivelse till Kungl Majt begära att pensionsålderskommittén fick i uppdragn att utreda frågan om efterlevnadspensionens framtida utformning,note
2 avslå följande motioner nämligen,note
b) 1974675,note
a) 1974153,note
c) 1974676,note
d) 1974678,note
e) 1974693,note
f) 19741313,note
Reservationer hade avgivits,note
1 vid 2a och d (inkomstprövning av änkepension inom folkpensioneringen)n 2 b (vidgad rätt till pension för vissa kvinnor med reducerad änkepensionn inom folkpensioneringen) 2 c (änkepension till frånskild kvinnaninom ATP) och 2 f (änkepension och barntillägg från folkpensioneringen),note
av herrar Ringaby (m) och Fridolfsson (m) vilka ansett att utskottet undern2ad och f bort hemställa,note
att riksdagen med anledning av motionerna 1974153 1974675 1974676n1974678 och 19741313 i skrivelse till Kungl Majt skulle begära att pensionsålderskommitténn fick i uppdrag att utreda de i motionerna aktualiseradenfrågorna,note
2 vid 2a och d (inkomstprövning av änkepension inom folkpensioneringen)n,note
av herr Hyltander (fp) som ansett att utskottet under 2 a och d bort hemställan,note
att riksdagen med anledning av motionerna 1974153 och 1974678 i skrivelsen till Kungl Majt skulle begära att pensionsålderskommittén fick i uppdragn att utreda frågan om inkomstprövning av änkepension inom folkpensioneringenn,note
173,note
Lördagen den 15 januari 1938 Nr 3 15,note
 11,note
Justerades protokollsutdrag angående de i paragraferna 310 här ovan omförmäldan valen,note
 12,note
Härefter föredrogos var för sig de på kammarens bord liggande motionernanoch remitterades därvid,note
r 5 av herr Holmbäck ochnnr 6 av herr Lindskog m fl,note
till statsutskottet motionerna,note
till bevillningsutskottet motionen nr 7 av herr Holmbäckntill bankoutskottet motionen nr 8 av herr Ericson i Boxholm,note
till behandling av lagutskott motionen nr 9 av herrar Sundström i Skövdenoch Andersson i Falkenberg,note
till jordbruksutskottet motionerna nr 10 och 11 av herr Herou m fl samtntill tillfälligt utskott motionen nr 12 av herr Holmbäck,note
 13,note
Vid härpå skedd föredragning av herr Flygs vid kammarens nästföregåendensammanträde gjorda men då bordlagda anhållan att till hans excellens herrnministern för utrikes ärendena få framställa spörsmål angående vissa Sverigesnutrikespolitik berörande frågor biföll kammaren ifrågavarande anhållan,note
 14,note
Upplästes och lades till handlingarna följande till kammaren inkomna protokolln,note
Protokoll hållet vid sammanträde med herr talmannenn i riksdagens andra kammare och de kammarens ledamötern som blivit utsedda att jämte herr talmannenntillsätta kammarens kanslipersonal och vaktbetjäningnden 14 januari 1938,note
Sedan fil kand A Eriksson vid det den 12 i denna månad hållna sammanträdetn antagits till kanslist hos andra kammaren hade Eriksson hos kammarensn sekreterare anmält att han samma dag blivit utsedd jämväl till stenografnhos första kammaren och att han på grund därav icke önskade tillträda sinnkanslisttjänst ,note
I anledning härav och sedan prov blivit anställda med anmälda sökande tillnden sålunda ledigblivna kanslisttjänsten sammanträdde ånyo efter det kammarensn plenum denna dag avslutats med herr talmannen de ledamöter avnkammaren som blivit utsedda att jämte herr talmannen tillsätta kammarensnkanslipersonal och vaktbetjäning för provens bedömande och tjänstens besättanden och antogo herrar deputerade därvid med godkännande av den av Erikssonn gjorda avsägelsen till kanslist fru Signhild Margareta Elfner född Fri,note
bergnIn fidem,note
Sune Norrman,note
Tisdagen den 10 juni 1947 Nr 26 15,note
Kungl proposition ang prisreglerande åtgärder på jordbrukets AMn(Forts,note
4 Nr 36 Fredagen den 18 maj,note
Ang tillverkning och beskattning av brännvin m m (Forts),note
Lördagen den 13 mars 1937 e m Nr 18 85,note
Ang luftvärnsmateriel (Forts)nkronor att fördelas på tre år till ett permanent hemortsluftvärn i Göteborg harnicke funnit någon som helst förståelse hos statsutskottets majoritet Det harnnog icke bara varit vi göteborgare och de i trakten av Göteborg boende somnvågat hoppas på en annan utgång På många håll här i landet har man nämligenn ställt sig ganska förstående till de synpunkter som förts fram i pressennoch i den offentliga diskussionen i övrigt Dessa synpunkter ha otvivelaktigtnvarit statsutskottet bekanta Alldeles särskilt torde statsutskottet ha känt tillnen skriftlig framställning som gjorts till utskottets ordförande av föreningennför Göteborgs försvar vilken förening den 16 februari skriver bland annat följJanden Med hänsyn till Göteborgs betydelse som rikets främsta hamnstadnoch enda storhamn mot västerhavet och även i betraktande av stadens betydelsen som industriellt och kommersiellt centrum samt ur kommunikationssynpunktn måste Göteborgs skyddande mot luftanfall betraktas som en riksangelägenhetn av största vikt Stadens betydelse för riket i dess helhet och dess försörjningn gör det till ett alldeles särskilt krav att statsmakterna tillgodose Göteborgsn försvar Stadens skyddande är ett riksintresse och bör såsom sådantnankomma på staten att tillfredsställande ordna,note
Nr 104,note
Torsdagen denn15 mars 1979,note
Om det framtidanflygvapensystemet,note
tern Geng Biaos besök i vårt land Självklart kommer ett sådant besök attnutnyttjas såväl i Kina som i andra länder och Sveriges mottagande av honomnkan uppfattas som ett tyst stöd för den politik som Kina f n bedriver,note
Överläggningen var härmed slutad,note
9 Om det framtida flygvapensystemet,note
148 Nr 35 Tisdagen den 15 juli 1947,note
Förordningsförslag om statlig inkomstskatt m m (Forts)nrättigande i att inte jämställa alla ekonomiska föreningar med bolagen Vissanekonomiska föreningar driva industri och distributionsrörelse av stor omfattningn och dem kan man gärna jämställa med bolagen även om utdelningarnaninte ske på samma sätt och även om andelarna i äganderätten till den ekonomiskan föreningen inte gå i handeln och utsättas för alla kursändringarnoch spekulationer som äro ett särdrag för bolagens aktier och skilja dessanfrån föreningsrörelsens andelar Men det finns som sagt ekonomiska föreningarn som man med fullt fog skulle kunna inrangera bland bolagen när det gällern beskattningen,note
Nr 68,note
Torsdagen denn27 april 1972,note
Förbud mot civilnluftfart i överljuds,note
fart,note
45,note
Onsdagen den 3 mars 1943 Nr 8 57,note
Interpellation (Forts)nkrigskonjunkturskatt för år 1943 om obegränsad skattskyldighet för realisationsvinstn som uppkommit genom överlåtelser vilka skett efter promemoriansn publicering  i varje fall beträffande fastigheter samt aktier i fastighetsaktiebolagn och andelar i fastighetsföreningar  giva ett bestämt beskednom herr statsrådets inställning beträffande sådan lagstiftning och om herrnstatsrådet anser att den bör genomföras dess omfattning och den tidpunktnfrån vilken den utvidgade skattskyldigheten skall beräknas så att nu rådan,note
de rättsosäkerhetstillstånd undanröjesnDenna anhållan blev av kammaren bifallen,note
 28,note
Anmäldes och godkändes statsutskottets förslag till riksdagens skrivelse nrn45 till Konungen i anledning av Kungl Majts proposition angående fortsattngiltighet för förskottsstaten för försvarsväsendet ,note
SARASnVidare anmäldes och godkändes andra lagutskottets förslag till riksdagensnskrivelser till Konungen ,note
r 46 i anledning av Kungl Majts proposition med förslag till lag omnjämkning av arrendeavtal i vissa fall m m och,note
r 47 i anledning av Kungl Majts proposition med förslag till lag angåenden fortsatt giltighet av lagen den 16 maj 1941 (nr 243) om rätt för arrendatorn att bortföra stråfoder m m,note
 29nJusterades protokollsutdrag,note
 30,note
Herr Nolin avlämnade en av honom m fl undertecknad motion nr 299 i anledningn av Kungl Majts proposition nr 68 angående fortsatt giltighet av gällanden skattegruppering m m,note
Denna motion bordladesnKammarens ledamöter åtskildes härefter kl 409 e m,note
In fidemnSune Norrman,note
Tisdagen den 22 april 1952,note
Nr 14 37,note
Svar ang kommunismen och den svenska försvarsmakten,note
Onsdagen den 7 maj f m 59 Nr 3,note
furageleveranserna till regementet Denna uppgift hade han fullgjort på ett Om pensionsalldelesn utomordentligt bra sätt Han var en plikttrogen man som begrep sig Annnpå denna sak och som var rättrådig och skötte sitt arbete på allra bästa sätt fanjunkarennEfter det han fått avsked beslöts snart en förbättringspension vilken han då O Billingnicke kom i åtnjutande av Han inkom emellertid till Kungl Majt med en an  (Forts)nsökan om att få del av denna högre pension vilken ansökan tillstyrktes icke,note
Onsdagen den 6 april 1938 Nr 26 id,note
Ang effektivare kontroll över skatteindrivningen (Forts),note
Första kammarens protokoll 1938 Nr 26 2,note
Ang försvarsväsendetsnnordnande,note
(Forts),note
Nr 34,note
84 Lördagen den 23 maj e m,note
Onsdagen den 6 april 1960 em,note
Nr 12 101,note
Lagförslag om fiskevårdsområden,note
Nr 143nTorsdagen den,note
9 december 1971,note
Ändringar inbyggnads ochnexpropriationslagstiftningenn,note
100,note
208 Nr 17,note
Onsdagen den 9 maj 1956 em,note
Avgivande av en neutralitetsförklaring från Sveriges sida m m,note
Nr 76,note
Torsdagen denn7 februari 1985,note
Allmänpolitiskndebatt,note
79,note
Ang fältnoch fälttjänstövningarnn(Forts),note
38 Lördagen den 27 februari f m,note
Nr 24,note
Tisdagen denn15 november 1983,note
Om prövningen avnvissa bevakningsföretagsn särställningn vid leveranserntillstaten,note
Överläggningen var härmed avslutad,note
5  Svar på fråga 198384124 om prövningen av vissa bevakningsföretagsn särställning vid leveranser till staten,note
82,note
Onsdagen den 6 april 1960 fm,note
Nr 12 113,note
Främjande av bostadsförsörjningen m m,note
Nej,note
Vinner Nej har kammaren bifallit dennvid punkten fogade reservationen 2) avnherr Ivar Johansson m fl,note
Sedan kammarens ledamöter härefternintagit sina platser och voteringspropositionenn blivit ännu en gång upplästnverkställdes omröstning genom uppresningn Herr talmannen tillkännagav attnhan funne tvekan kunna råda angåendenomröstningens resultat vadan voteringnmedelst omröstningsapparat verkställdesn Därvid avgåvos 108 ja och 103 nejnvarjämte 6 av kammarens ledamöter förklaraden sig avstå från att rösta,note
Kammaren hade alltså bifallit utskottetsn förevarande hemställan,note
Punkten III,note
Herr talmannen gav propositioner pån1o) bifall till utskottets hemställann20) bifall till den vid punkten fogadenreservationen samt 30o) bifall till motionernan I 158 och II 237 i förevarandendel och fann herr talmannen den förstnämndan propositionen vara med öÖöverväganden ja besvarad Herr Hansson inSkegrie begärde likväl votering i anledningn varav och sedan till kontrapropositionn antagits den under 20) angivnan propositionen följande voteringspropositionn efter given varsel upplästes ochngodkändes,note
statsutskottets hemställan i punkten IIIni utskottets utlåtande nr 50 röstar,note
Den som vill att kammaren bifaller,note
JanDen det ej vill röstarnNejnVinner Nej har kammaren bifallit den,note
Sedan kammarens ledamöter härefternintagit sina platser och voteringspropositionenn blivit ännu en gång upplästnverkställdes omröstning genom uppres,note
vid punkten fogade reservationen 3) avnherr Ivar Johansson m fl,note
8  Andra kammarens protokoll 1960 Nr 12,note
ing Herr talmannen tillkännagav attnhan funne flertalet av kammarens ledamötern hava röstat för japropositionennHerr Hansson i Skegrie begärde likvälnrösträkning vadan votering medelst omröstningsapparatn anställdes Därvid avgåvosn 135 ja och 32 nej varjämte 49 avnkammarens ledamöter förklarade sig avstån från att rösta,note
Kammaren hade alltså bifallit utskottetsn hemställan,note
Punkten IV,note
Den som vill att kammaren till kontrapropositionn i huvudvoteringen angåenden punkten IV i statsutskottets utlåtanden nr 50 antager det förslag som innefattasn i den av herr Ragnar Berghnm fl avgivna med 4 a) betecknade reservationenn röstar,note
Herr talmannen gav propositioner pån1o) bifall till utskottets hemställann20) bifall till den av herr Ragnar Berghnm fl avgivna reservationen 4 a) samtn3o) bifall till reservationen 4b) avnherr Ivar Johansson m fl och fannnherr talmannen den förstnämnda propositionenn vara med övervägande ja besvaradn Herr Cassel begärde likväl voteringn i anledning varav herr talmannennför bestämmande av kontrapropositionenn ånyo upptog de båda återståendenpropositionerna av vilka herr talmannenn nu fann den under 20) angivnanhava flertalets mening för sig Beträffanden kontrapropositionen äskade docknherr Gustafsson i Skellefteå votering inanledning varav efter given varsel följanden voteringsproposition upplästesnoch godkändes,note
JanDen det ej vill röstarnNejnVinner Nej har kammaren till kontrapropositionn i nämnda votering anta,note
git reservationen 4b) av herr Ivar Johanssonn m fl,note
Motioner om upphävande av alternativt vissa ändringar i strandlagen,note
Onsdagen den 11 mars 1953,note
Nr 9 55,note
Nr 5,note
Onsdagen denn16 januari 1974,note
Romanus (fp),note
,note
fröken Andersson (c),note
Åkerlind (m),note
Nilsson i Växjö (s),note
Johnsson i Blentarp (s)nAndreasson i Östra Ljungby (c)nNordberg (s),note
Marklund (vpk),note
fru,note
kulturutskottet,note
Mattsson i LaneHerrestad (c)nAndersson i Lycksele (s)nNilsson i Agnäs (m),note
herr,note
fröken Sandell (s),note
herr,note
frunherr,note
fru,note
Sundman (c)nLeander (s),note
Green (s),note
Frenkel (fp),note
Eriksson i Ulfsbyn (c)nJohansson (s),note
Mogård (m)nSörenson (s),note
herr,note
Norrby (c),note
Ryding (vpk),note
fru,note
fröken Eliasson (c),note
utbildningsutskottet,note
herr,note
Alemyr (s),note
Larsson i Staffanstorp (c)nJönsson i Arlöv (s)nNordstrandh (m)nWiklund (s),note
Elmstedt (c),note
Gustafsson i Barkarby (s),note
fröken Hörlén (fp),note
fru Gradin (s)nherr Johansson i Skärstad (c)nfru Dahl (s)n Sundberg (m)nherr Sundgren (s)n  Karlsson i Mariefred (c)nfru Lantz (vpk)ntrafikutskottetnherr Dahlgren (c)n Mellqvist (s)n  Lothigius (m)n  Lindahl i Lidingö (s)ncl   Persson i Heden (c),note
92 Nr 31 Onsdagen den 2 maj e m,note
 12nTill bordläggning anmäldes,note
statsutskottets utlåtande nr 102 i anledning av vissa av Kungl Majt instatsverkspropositionen gjorda framställningar om anslag till väg och vattenbyggnadsstyrelsenn samt till vägväsendet m m,note
bevillningsutskottets betänkanden,note
r 33 1 anledning av väckt motion om införande av tullskydd för råvara ellernhalvfabrikat av ek och bok,note
r 32 i anledning av väckta motioner om tull å zinkvitt,note
r 34 1 anledning av väckt motion om viss ändring 1 skatteuppbörden förnmotorfordon,note
r 35 i anledning av väckt motion om viss ändring i 55 8 2 mom rusdrycksförsäljningsförordningenn,note
r 36 i anledning av Kungl Majts proposition med förslag till förordningnangående upphörande av särskilda avgifter och tjänstbarheter till städer förnvissa staten tillhöriga fastigheter jämte en i ämnet väckt motion,note
r 37 i anledning av väckt motion angående höjning av stämpelavgiften pånfondpapper,note
r 38 i anledning av Kungl Majts proposition angående ändring i gällandenbestämmelser rörande lokal postförsändelse jämte en i ämnet väckt motion,note
r 39 i anledning av Kungl Majts proposition angående ändring i vissanpostavgifter och,note
r 40 i anledning av Kungl Majts proposition med förslag till förordningnangående postverkets ansvarighet för försändelser och medel som mottagitsntill postbefordran,note
bankoutskottets memorial nr 38 med föranledande av kamrarnas skiljaktiganbeslut beträffande punkten 1 av bankoutskottets utlåtande nr 26 angåendenavlöning till den hos riksdagen tillfälligt anställda personalen,note
andra kammarens första tillfälliga utskotts utlåtanden,note
r 7 i anledning av väckt motion II 372 angående pastorats befrielse förnvisst fall från skyldigheten att lämna redovisning för avkastningen av prästlöneboställen och,note
r 8 i anledning av väckt motion II 373 angående upphävande av bestämmelsernan om tillsättande av allmänna ombud i fråga rörande uppskattningennav ecklesiastika löneboställenas årliga normalavkastning samt,note
r 6 i anledning av väckt motion angående förbättrande av lsnädkommonetnnas räkenskapsväsen och,note
r 7 i anledning av väckt motion angående främlingskontrollens rationellanordnande,note
 13nJusterades protokollsutdragn 14nLedighet från riksdagsgöromålen beviljadesnherr Hansson i Rubbestad under 5 dagar from den 5 majn Landgren  2    2 n Hillgård  7 2   3 n förste vice talmannen Bengtsson  2    3 ,note
Fredagen den 15 maj 1953,note
Nr 19 39,note
Svar på interpellationer ang vissa förhållanden inom rättsväsendet,note
Nr 86,note
Tisdagen denn24 februari 1981,note
Om rätten tillnriksfärdtjänst förnsynskadad mednledarhund,note
64 Nr 21 Onsdagen den 2 juni 1943  m,note
Motioner angående tillsättande av speciella organ för ekonomisk fredsberedskapn m m (Forts),note
Onsdagen den 23 mars 1966 em,note
Nr 12 131,note
Officiell svensk handelsbojkott av sydafrikanska våror,note
Kammaren hade alltså bifallit utskottetsn hemställan,note
Sedan kammarens ledamöter härefternintagit sina platser och voteringspropositionenn blivit ännu en gång upplästnverkställdes omröstning genom uppresningn Herr talmannen tillkännagav attnhan funne flertalet äv kammarens ledamötern ha röstat för japropositionennHerr Wedén begärde emellertid rösträkningn varför votering medelst omröstningsapparatn verkställdes Därvidnavgavs 140 ja och 50 nej varjämte 11nav kammarens ledamöter förklarade signavstå från att rösta,note
84,note
Vid föredragning av Kungl Majts ånbordet vilande skrivelse nr 39 mednöverlämnande av redogörelse från Nordiskan rådets svenska delegation hänvisadesn skrivelsen såvitt gällde de undernavdelning II i redogörelsen behandladensakerna enligt följande,note
punkterna A 10 B 1 B 2 B 3 B 4nB 5 B 6 B 7 C 1 C 2 C 6 D 1 D 2nD 4 D 6 E 3 E 5 E 7 och E 9 tillnstatsutskottet,note
punkterna A 9 D 5 E 4 och E 66 tillnbevillningsutskottet,note
punkterna C 4 och E 2 till bankoutskottetn samt npunkterna A 3 A 4 A 5 AnA 8 A 11 C 3 C 5 C 7 ochnlagutskottnÖvriga delar under avdelning II i re,note
dogörelsen samt skrivelsen i övrigt hänvisadesn till utrikesutskottet,note
Vidare föredrogs var för sig följandenKungl Majts å bordet vilande propositionern och hänvisades därvid,note
r 48 angående tillskott till Norrbottensn järnverk aktiebolag och,note
till statsutskottet propositionerna,note
r 50 angående ökad utbildning avnsocionomer och gymnastiklärare m m,note
till lagutskott propositionen nr 53nmed förslag till lag om beredande avnsluten psykiatrisk vård i vissa fallnm m,note
till utrikesutskottet propositionen nrn58 med anhållan om yttrande över vissanrekommendationer och resolutioner somnEuroparådets rådgivande församling antagitn vid sitt sjuttonde ordinarie möte,note
till jordbruksutskottet propositionennnr 56 angående reglering av prisernanpå fisk under budgetåret 196667,note
till lagutskott propositionen nr 60nmed förslag till lag om rättspsykiatrisknundersökning i brottmål m m,note
till bankoutskottet propositionen nrn61 med förslag till förordning angåendenändring i förordningen den 29 novembern 1963 (nr 573) om Konungariket Sverigesn stadshypotekskassa och om stadshypoteksföreningarn m m samt,note
till statsutskottet propositionerna,note
r 62 angående inrättande av ett arbetsmedicinsktn institut m m,note
r 63 angående fortsatt dispositionnav visst äldre anslag avseende socialdepartementetsn verksamhetsområde,note
r 64 angående huvudmannaskapetnför mentalsjukvården m m,note
r 65 angående bidrag till den nordiskan kulturfonden,note
r 66 angående förstatligandet avnuppbördsverken och omorganisation avnde lokala skattemyndigheterna m m,note
r 104 angående anslag för budgetåretn 196667 till byggnadsarbeten samtninredning och utrustning av lokaler vidnuniversitet högskolor m m,note
r 68 angående anslag till statskontoretn för budgetåret 196667,note
r 108 angående vissa investeringsanslagn under försvarets fastighetsfondnför budgetåret 196667,note
r 109 angående organisation av ennför krigsmakten gemensam intendenturkårn m m och,note
r 110 angående vissa organisationsnoch anslagsfrågor rörande försvaret,note
gotab Stockholm 1986 11252,note
10 Riksdagens protokoll 19781793739,note
145,note
statligt förvärv av,note
Om medel till,note
Torsdagen denn23 november 1978,note
Nr 39,note
skogsmark,note
monopoln(Forts),note
statens tobaks,note
Ang,note
Nr 31,note
30 Lördagen den 3 maj,note
Nr 94,note
Onsdagen denn27 februari 1980,note
120,note
56 Nr 20,note
Fredagen den 25 april 1969,note
Interpellation ang förberedelser för användande av torv som bränsle,note
Denna anhållan bordlades,note
 26,note
På hemställan av herr förste vice talmannenn beslöt kammaren nu kl 1232natt ajournera sina förhandlingar till kln1400 då samtliga till bordläggning dennan dag anmälda utskottsutlåtandennväntades föreligga,note
8 27,note
Då förhandlingarna kl 1400 återupptogsn anmäldes till bordläggning,note
utrikesutskottets utlåtande nr 3 i anledningn av motioner angående riktlinjernför svensk export av krigsmaterielnm m,note
statsutskottets utlåtanden,note
r 53 i anledning av Kungl Majtsnproposition med förslag till lag omnpensionstillskott m m såvitt den ej avsern lagförslagen jämte motioner,note
r 54 i anledning av Kungl Majtsnproposition med förslag till statligt förarskyddn,note
r 61 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser vissa allmänna frågor,note
r 62 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser justitiedepartementets verksamhetsområden,note
r 63 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser utrikesdepartementets verksamhetsområden,note
r 64 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser försvarsdepartementets verksamhetsområden,note
r 65 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser socialdepartementets verksamhetsområden i,note
r 66 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser  kommunikationsdepartementetsnverksamhetsområde,note
r 67 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser finansdepartementets verksamhetsområden,note
r 68 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser utbildningsdepartementets verksamhetsområden,note
r 69 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser handelsdepartementets verksamhetsområden,note
r 70 i anledning av Kungl Majtsnproposition angående allmän beredskapsstatn för budgetåret 196970 i vadnavser inrikesdepartementets verksamhetsområden jämte motioner,note
r 71 i anledning av Kungl Majts,note
Lördagen den 17 april f m 25 Nr 2,note
då må jag spörja om vi inte skulle hava rätt att noggrant pröva huru Förslag tillnpass fast och säker denna grund blir murad Nir man nu har sådan 9iftermålsbalknbrådska att genomdriva saken att man låtit detta betänkande komma  (Forts)nin till riksdagens kamrar så att man endast har två dagar på sig då,note
134 Nr 24,note
Onsdagen den 22 maj 1963,note
Ang statligt stöd till iordbrukets rationalisering m m,note
42 Nr 22,note
Tisdagen den 23 maj 1961 fm,note
Ang fortsatt giltighet av hyresregleringslagen m m,note
Onsdagen den 16 januari 1946 Nr 1 21,note
r 18 av herr Söderkvist m fl om obligatorisk läkarundersökning av navigationsskolornasn elever,note
r 19 av herr Hallagård m fl angående vidtagande av åtgärder för attnsäkerställa jordbrukets behov av arbetskraft,note
r 20 av herr Elofsson Gustaf m fl om ändrade pensionsbestämmelsernför vissa häradsskrivare,note
r 21 av herr Wistrand angående revisor R Halldéns efterlevandes familjepensionsförmånern,note
r 22 av herr Ericson Frans m fl om ändrade bestämmelser angåendenöverinseendet över anstalter för bildbara sinnesslöa,note
r 23 av herr Ericson Frans om ändrade bestämmelser för statens egnahemslånn ,note
r 25 av herr Elofsson Gustaf m fl om ökat anslag till biodlingens främJanden,note
r 24 av herr Elofsson Gustaf m fl om vissa ändringar i förordningennangående åtgärder mot smittsamma sjukdomar hos bin,note
r 26 av friherre BeckFriis m fl om upphävande av priskontrollen pånrundvirke och rotstående skog,note
ar 27 av herr Linderot m fl om nya direktiv för socialvårdskommitténnm m,note
r 28 av herr Bergh Ragnar angående utredning om utjämning av de avståndsbetingaden prisvariationerna i fråga om flytande motorbränslen samt,note
r 29 av herr Elofsson Gustaf m fl om viss ändring av bestämmelsernanrörande uttagning under fredstid av hästar för militära behov,note
Justerades protokollsutdrag för denna dag varefter kammarens sammanträdenavslutades kl 1208 på dagen,note
In fidemnG H Berggren,note
Onsdagen den 25 februari 67,note
Nr 14,note
åstadkommanden avnförbättradenbostadsförhållandennn(Forts),note
Angnifrågasattntilläggsersättningn åt innehavaren avnvissa livräntorn,note
Vinner Nej har kammaren med avslag å utskottets berörda hemställan bifallitn den i ämnet väckta motionen,note
Sedan kammarens ledamöter härefter intagit sina platser samt voteringspropositionenn blivit ännu en gång uppläst företogs omröstning med tillämpningnav uppresningsförfarandet och befanns därvid flertalet hava röstat för japropositionenn vadan kammaren bifallit utskottets hemställan,note
 18,note
Slutligen företogs till avgörande andra lagutskottets utlåtande nr 10 i anledningn av väckt motion angående beredande av tilläggsersättning åt innehavaren av livräntor enligt lagen angående ersättning för skada till följd avnolycksfall i arbete,note
I en inom andra kammaren väckt till lagutskott hänvisad motion nr 192nvilken behandlats av andra lagutskottet hade herr Hage m fl föreslagit attnriksdagen ville i skrivelse till Kungl Majt anhålla att Kungl Majt måttenlåta utreda huruvida och i vilken omfattning de personer som erhölle livräntorn enligt lagen den 5 juli 1901 angående ersättning för skada till följd avnolycksfall i arbete borde i den mån behov därav förelåge beredas tilläggsersättningn ävensom för riksdagen framlägga det förslag vartill nämnda utredningn kunde föranleda,note
Utskottet hemställde att förevarande motion icke måtte till någon riksdagensn åtgärd föranleda,note
Vid utlåtandet var fogad reservation av herrar Hagman Norman OlofnCarlsson Magnusson i Kalmar Hage och Olovson i Västerås vilka ansett attnutskottet bort tillstyrka motionen ,note
Sedan utskottets hemställan föredragits anförde,note
Nr 42,note
Måndagen denn3 december 1979,note
Om målsättningarnan för den industriellan utvecklingenni Norrbotten,note
98,note
 9 Herr talmannen meddelade att på föredragningslistan för morgondagensn sammanträde skulle inrikesutskottets betänkanden nr 35 och 36nuppföras främst bland två gånger bordlagda ärenden samt utrikesutskottetsn betänkande nr 12 kulturutskottets betänkanden nr 32 och 34 samtnutbildningsutskottets betänkande nr 20 sättas sist,note
Nr 92,note
Tisdagen denn30 mars 1976,note
 10 Anmäldes och bordlades,note
